id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_279,2016-05-09,14:52:04,,,3,281936,1,p,1,437,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:09,,,3,286213,2,p,1,517,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:13,,,3,291063,3,p,1,496,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:18,,,3,294511,4,p,1,499,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:21,,,3,298263,5,p,1,767,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:25,,,3,301535,6,p,1,526,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:28,,,3,305001,7,p,1,517,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:32,,,3,308761,8,p,1,510,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:35,,,3,311462,9,p,1,536,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:38,,,3,316780,10,p,1,642,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:43,,,3,320763,11,p,1,498,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:47,,,3,325030,12,p,1,503,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:52,,,3,328713,13,p,1,590,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:55,,,3,331914,14,p,1,609,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:52:59,,,3,337280,15,p,1,453,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:04,,,3,340630,16,p,1,632,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:07,,,3,345079,17,p,1,420,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:12,,,3,349930,18,p,1,520,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:17,,,3,354380,19,p,1,520,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:21,,,3,357296,20,p,1,659,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:24,,,3,360298,21,p,1,483,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:27,,,3,364329,22,p,1,796,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:31,,,3,367880,23,p,1,492,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:35,,,3,372601,24,p,1,584,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:39,,,3,378130,25,p,1,652,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:45,,,3,381879,26,p,1,785,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:49,,,3,387147,27,p,1,422,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:54,,,3,392518,28,p,1,478,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:53:59,,,3,395318,29,p,1,522,,553.965517241,520,102.146072842
SI_279,2016-05-09,14:54:02,,,3,397452,30,p,0,,,553.965517241,520,102.146072842
