id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_232,2016-01-27,12:42:30,1453894950939,5,559659,1,p,1,519,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:42:33,1453894950939,5,564914,2,p,1,512,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:42:39,1453894950939,5,568649,3,p,1,486,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:42:42,1453894950939,5,572171,4,p,1,508,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:42:46,1453894950939,5,576044,5,p,1,485,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:42:50,1453894950939,5,580466,6,p,1,456,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:42:54,1453894950939,5,584424,7,p,1,560,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:42:58,1453894950939,5,588809,8,p,1,510,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:03,1453894950939,5,592985,9,p,1,609,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:07,1453894950939,5,597116,10,p,1,611,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:11,1453894950939,5,600531,11,p,1,536,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:14,1453894950939,5,604627,12,p,1,508,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:18,1453894950939,5,609457,13,p,1,508,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:23,1453894950939,5,613762,14,p,1,547,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:27,1453894950939,5,616678,15,p,1,587,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:30,1453894950939,5,619598,16,p,1,522,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:33,1453894950939,5,622639,17,p,1,514,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:36,1453894950939,5,626757,18,p,1,459,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:40,1453894950939,5,630399,19,p,1,554,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:44,1453894950939,5,634673,20,p,1,521,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:48,1453894950939,5,639101,21,p,1,567,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:53,1453894950939,5,642285,22,p,1,597,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:43:56,1453894950939,5,647675,23,p,1,566,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:44:01,1453894950939,5,650562,24,p,1,678,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:44:04,1453894950939,5,655994,25,p,1,467,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:44:10,1453894950939,5,660425,26,p,1,508,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:44:14,1453894950939,5,665315,27,p,1,477,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:44:19,1453894950939,5,668143,28,p,1,692,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:44:22,1453894950939,5,673661,29,p,1,537,,537.965517241,521,58.4932735807
SI_232,2016-01-27,12:44:27,1453894950939,5,676837,30,p,0,,,537.965517241,521,58.4932735807
