id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_275,2016-03-23,15:27:10,,,2,148293,1,p,1,592,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:13,,,2,153833,2,p,1,743,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:19,,,2,158354,3,p,1,1210,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:23,,,2,162529,4,p,1,687,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:27,,,2,171686,5,p,0,,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:37,,,2,177244,6,p,1,690,1,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:42,,,2,181134,7,p,1,715,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:46,,,2,184205,8,p,1,756,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:49,,,2,189872,9,p,1,1389,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:27:55,,,2,194796,10,p,1,763,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:00,,,2,199781,11,p,1,496,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:05,,,2,202742,12,p,1,586,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:08,,,2,207658,13,p,1,587,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:13,,,2,210302,14,p,1,510,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:15,,,2,212929,15,p,1,557,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:18,,,2,217631,16,p,1,578,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:23,,,2,223213,17,p,1,696,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:28,,,2,228547,18,p,1,743,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:34,,,2,233073,19,p,1,663,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:38,,,2,238352,20,p,1,634,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:43,,,2,241367,21,p,1,953,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:46,,,2,244765,22,p,1,990,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:50,,,2,247806,23,p,1,827,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:53,,,2,251625,24,p,1,800,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:28:57,,,2,256733,25,p,1,699,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:29:02,,,2,261046,26,p,1,678,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:29:06,,,2,264474,27,p,1,806,,744.153846154,697.5,203.726030209
SI_275,2016-03-23,15:29:09,,,2,264946,28,p,0,,,744.153846154,697.5,203.726030209
