id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_291,2016-05-25,10:35:00,,,1,9064,1,p,1,533,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:03,,,1,14199,2,p,1,602,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:08,,,1,17200,3,p,1,494,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:11,,,1,19793,4,p,1,467,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:14,,,1,23601,5,p,1,456,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:18,,,1,27335,6,p,1,481,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:22,,,1,30764,7,p,1,390,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:25,,,1,33702,8,p,1,511,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:28,,,1,38908,9,p,1,398,1,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:33,,,1,41408,10,p,1,487,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:36,,,1,45119,11,p,1,454,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:39,,,1,48791,12,p,1,430,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:43,,,1,52650,13,p,1,535,1,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:47,,,1,57512,14,p,1,378,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:52,,,1,60882,15,p,1,561,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:55,,,1,64689,16,p,1,585,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:35:59,,,1,68732,17,p,1,441,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:03,,,1,71938,18,p,1,390,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:06,,,1,74736,19,p,1,476,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:09,,,1,77986,20,p,1,443,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:12,,,1,83434,21,p,1,484,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:18,,,1,88707,22,p,1,440,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:23,,,1,91619,23,p,1,679,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:26,,,1,94598,24,p,1,651,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:29,,,1,98062,25,p,1,653,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:32,,,1,102590,26,p,1,442,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:37,,,1,106872,27,p,1,493,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:41,,,1,109739,28,p,1,583,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:44,,,1,113372,29,p,1,442,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:48,,,1,116783,30,p,1,434,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:51,,,1,121210,31,p,1,457,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:36:55,,,1,125508,32,p,1,420,,490.3125,471.5,79.6283453746
Sl_291,2016-05-25,10:37:00,,,1,125640,33,p,0,,,490.3125,471.5,79.6283453746
