id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_260,2016-04-06,14:59:03,,,2,176631,1,p,1,559,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:07,,,2,180659,2,p,1,568,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:11,,,2,185884,3,p,1,659,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:16,,,2,190900,4,p,1,550,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:21,,,2,193804,5,p,1,785,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:24,,,2,199112,6,p,1,635,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:29,,,2,203329,7,p,1,636,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:34,,,2,208164,8,p,1,561,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:39,,,2,213221,9,p,1,548,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:44,,,2,217240,10,p,1,559,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:48,,,2,222082,11,p,1,548,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:52,,,2,227163,12,p,1,561,,594.925925926,567,68.0129659165
SI_260,2016-04-06,14:59:58,,,2,232092,13,p,1,519,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:02,,,2,236749,14,p,1,706,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:07,,,2,240083,15,p,1,593,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:10,,,2,243625,16,p,1,546,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:14,,,2,246879,17,p,1,567,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:17,,,2,250472,18,p,1,538,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:21,,,2,256014,19,p,1,587,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:26,,,2,259081,20,p,1,772,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:29,,,2,264427,21,p,1,584,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:35,,,2,268220,22,p,1,629,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:39,,,2,272548,23,p,1,554,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:43,,,2,277562,24,p,1,561,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:48,,,2,281404,25,p,1,592,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:52,,,2,285780,26,p,1,530,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:56,,,2,288594,27,p,1,616,,594.925925926,567,68.0129659165
SI_260,2016-04-06,15:00:59,,,2,292367,28,p,0,,,594.925925926,567,68.0129659165
