id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_164_res,2015-06-09,07:44:07,1433828647199,3,312571,1,p,1,467,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:11,1433828647199,3,317502,2,p,1,431,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:16,1433828647199,3,322195,3,p,1,730,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:21,1433828647199,3,327232,4,p,1,450,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:26,1433828647199,3,330078,5,p,1,528,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:29,1433828647199,3,333898,6,p,1,386,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:32,1433828647199,3,337414,7,p,1,397,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:36,1433828647199,3,339976,8,p,1,369,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:39,1433828647199,3,343196,9,p,1,360,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:42,1433828647199,3,348574,10,p,1,393,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:47,1433828647199,3,352366,11,p,1,615,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:51,1433828647199,3,355634,12,p,1,442,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:54,1433828647199,3,359691,13,p,1,404,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:44:58,1433828647199,3,364736,14,p,1,374,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:03,1433828647199,3,367927,15,p,1,457,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:06,1433828647199,3,371463,16,p,1,673,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:10,1433828647199,3,374329,17,p,1,434,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:13,1433828647199,3,379546,18,p,1,399,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:18,1433828647199,3,382837,19,p,1,437,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:21,1433828647199,3,388071,20,p,1,420,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:27,1433828647199,3,392561,21,p,1,358,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:31,1433828647199,3,396881,22,p,1,637,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:35,1433828647199,3,399889,23,p,1,439,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:38,1433828647199,3,405385,24,p,1,521,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:44,1433828647199,3,408288,25,p,1,564,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:47,1433828647199,3,413423,26,p,1,455,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:52,1433828647199,3,417364,27,p,1,551,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:56,1433828647199,3,420678,28,p,1,593,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:45:59,1433828647199,3,424938,29,p,1,451,,473.620689655,442,99.0888539909
Sl_164_res,2015-06-09,07:46:03,1433828647199,3,428247,30,p,0,,,473.620689655,442,99.0888539909
