id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_198,2015-10-17,22:13:55,1445112835057,3,269196,1,p,1,522,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:13:59,1445112835057,3,271925,2,p,1,400,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:02,1445112835057,3,276808,3,p,1,363,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:07,1445112835057,3,281141,4,p,1,378,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:11,1445112835057,3,285541,5,p,1,447,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:15,1445112835057,3,291008,6,p,1,991,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:21,1445112835057,3,296225,7,p,1,359,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:26,1445112835057,3,299875,8,p,1,391,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:30,1445112835057,3,304891,9,p,1,354,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:35,1445112835057,3,310057,10,p,1,359,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:40,1445112835057,3,313158,11,p,1,522,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:43,1445112835057,3,318158,12,p,1,362,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:48,1445112835057,3,323058,13,p,1,427,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:53,1445112835057,3,325641,14,p,1,505,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:14:55,1445112835057,3,330708,15,p,1,358,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:01,1445112835057,3,335442,16,p,1,347,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:05,1445112835057,3,340040,17,p,1,704,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:10,1445112835057,3,342475,18,p,1,361,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:12,1445112835057,3,347225,19,p,1,388,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:17,1445112835057,3,352041,20,p,1,362,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:22,1445112835057,3,356525,21,p,1,328,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:26,1445112835057,3,359557,22,p,1,413,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:29,1445112835057,3,364754,23,p,1,376,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:35,1445112835057,3,367271,24,p,1,385,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:37,1445112835057,3,370120,25,p,1,438,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:40,1445112835057,3,374205,26,p,1,331,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:44,1445112835057,3,377188,27,p,1,396,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:47,1445112835057,3,382055,28,p,1,328,,424.821428571,381.5,136.39187919
Sl_198,2015-10-17,22:15:52,1445112835057,3,385243,29,p,0,,,424.821428571,381.5,136.39187919
