id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
133,2015-04-13,12:42:14,1428921734544,1,9737,1,p,1,531,,675.379310345,605,232.691612869
133,2015-04-13,12:42:18,1428921734544,1,14245,2,p,1,525,,675.379310345,605,232.691612869
133,2015-04-13,12:42:23,1428921734544,1,18871,3,p,1,515,,675.379310345,605,232.691612869
133,2015-04-13,12:42:27,1428921734544,1,22255,4,p,1,494,,675.379310345,605,232.691612869
133,2015-04-13,12:42:31,1428921734544,1,27091,5,p,1,1215,,675.379310345,605,232.691612869
133,2015-04-13,12:42:36,1428921734544,1,31288,6,p,1,519,,675.379310345,605,232.691612869
133,2015-04-13,12:42:40,1428921734544,1,35167,7,p,1,1296,,675.379310345,605,232.691612869
133,2015-04-13,12:42:44,1428921734544,1,38347,8,p,1,664,1,675.379310345,605,232.691612869
133,2015-04-13,12:42:47,1428921734544,1,43561,9,p,1,641,,675.379310345,605,232.691612869
133,2015-04-13,12:42:52,1428921734544,1,49363,10,p,1,1439,,675.379310345,605,232.691612869
133,2015-04-13,12:42:58,1428921734544,1,52286,11,p,1,760,,675.379310345,605,232.691612869
133,2015-04-13,12:43:01,1428921734544,1,55464,12,p,1,569,,675.379310345,605,232.691612869
133,2015-04-13,12:43:04,1428921734544,1,58640,13,p,1,571,,675.379310345,605,232.691612869
133,2015-04-13,12:43:07,1428921734544,1,62896,14,p,1,557,,675.379310345,605,232.691612869
133,2015-04-13,12:43:11,1428921734544,1,65686,15,p,1,638,,675.379310345,605,232.691612869
133,2015-04-13,12:43:14,1428921734544,1,69593,16,p,1,574,,675.379310345,605,232.691612869
133,2015-04-13,12:43:18,1428921734544,1,75174,17,p,1,571,,675.379310345,605,232.691612869
133,2015-04-13,12:43:24,1428921734544,1,79520,18,p,1,591,,675.379310345,605,232.691612869
133,2015-04-13,12:43:28,1428921734544,1,82389,19,p,1,681,,675.379310345,605,232.691612869
133,2015-04-13,12:43:31,1428921734544,1,85375,20,p,1,737,,675.379310345,605,232.691612869
133,2015-04-13,12:43:34,1428921734544,1,88475,21,p,1,688,,675.379310345,605,232.691612869
133,2015-04-13,12:43:37,1428921734544,1,91236,22,p,1,614,,675.379310345,605,232.691612869
133,2015-04-13,12:43:40,1428921734544,1,96064,23,p,1,529,,675.379310345,605,232.691612869
133,2015-04-13,12:43:45,1428921734544,1,100455,24,p,1,583,,675.379310345,605,232.691612869
133,2015-04-13,12:43:49,1428921734544,1,103610,25,p,1,612,,675.379310345,605,232.691612869
133,2015-04-13,12:43:52,1428921734544,1,106652,26,p,1,605,,675.379310345,605,232.691612869
133,2015-04-13,12:43:55,1428921734544,1,112100,27,p,1,627,,675.379310345,605,232.691612869
133,2015-04-13,12:44:01,1428921734544,1,116488,28,p,1,636,,675.379310345,605,232.691612869
133,2015-04-13,12:44:05,1428921734544,1,120918,29,p,1,604,,675.379310345,605,232.691612869
133,2015-04-13,12:44:09,1428921734544,1,125721,30,p,0,,1,675.379310345,605,232.691612869
