id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_577,2016-05-10,10:34:31,,,4,395697,1,p,1,443,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:34:34,,,4,399113,2,p,1,315,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:34:38,,,4,404297,3,p,1,614,1,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:34:43,,,4,407724,4,p,1,374,1,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:34:46,,,4,411507,5,p,1,338,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:34:50,,,4,416298,6,p,1,347,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:34:55,,,4,420948,7,p,1,400,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:00,,,4,424200,8,p,1,574,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:03,,,4,428698,9,p,1,446,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:07,,,4,432134,10,p,1,438,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:11,,,4,435001,11,p,1,495,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:14,,,4,437933,12,p,1,326,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:17,,,4,442834,13,p,1,433,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:22,,,4,446666,14,p,1,390,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:25,,,4,451433,15,p,1,366,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:30,,,4,456821,16,p,1,458,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:36,,,4,460348,17,p,1,483,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:39,,,4,464349,18,p,1,343,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:43,,,4,468183,19,p,1,343,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:47,,,4,472871,20,p,1,381,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:52,,,4,476704,21,p,1,505,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:55,,,4,479919,22,p,1,720,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:35:59,,,4,484385,23,p,1,460,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:36:03,,,4,488525,24,p,1,463,1,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:36:07,,,4,492155,25,p,1,376,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:36:11,,,4,497239,26,p,1,519,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:36:16,,,4,502304,27,p,1,461,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:36:21,,,4,506706,28,p,1,502,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:36:25,,,4,510740,29,p,1,484,,441.275862069,443,92.0981218017
SI_577,2016-05-10,10:36:29,,,4,512453,30,p,0,,,441.275862069,443,92.0981218017
