id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
301,2016-05-18,10:40:58,,,5,590877,1,p,1,582,,566.655172414,505,183.854032914
301,2016-05-18,10:41:03,,,5,594362,2,p,1,532,,566.655172414,505,183.854032914
301,2016-05-18,10:41:07,,,5,599046,3,p,1,478,,566.655172414,505,183.854032914
301,2016-05-18,10:41:12,,,5,602753,4,p,1,504,,566.655172414,505,183.854032914
301,2016-05-18,10:41:15,,,5,607356,5,p,1,548,,566.655172414,505,183.854032914
301,2016-05-18,10:41:20,,,5,611444,6,p,1,457,,566.655172414,505,183.854032914
301,2016-05-18,10:41:24,,,5,614702,7,p,1,532,,566.655172414,505,183.854032914
301,2016-05-18,10:41:27,,,5,618366,8,p,1,462,,566.655172414,505,183.854032914
301,2016-05-18,10:41:31,,,5,623378,9,p,1,545,,566.655172414,505,183.854032914
301,2016-05-18,10:41:36,,,5,627350,10,p,1,1108,,566.655172414,505,183.854032914
301,2016-05-18,10:41:40,,,5,631578,11,p,1,493,,566.655172414,505,183.854032914
301,2016-05-18,10:41:44,,,5,635100,12,p,1,1084,,566.655172414,505,183.854032914
301,2016-05-18,10:41:48,,,5,638745,13,p,1,459,,566.655172414,505,183.854032914
301,2016-05-18,10:41:51,,,5,641898,14,p,1,485,,566.655172414,505,183.854032914
301,2016-05-18,10:41:54,,,5,644750,15,p,1,423,,566.655172414,505,183.854032914
301,2016-05-18,10:41:57,,,5,649781,16,p,1,498,,566.655172414,505,183.854032914
301,2016-05-18,10:42:02,,,5,653443,17,p,1,505,,566.655172414,505,183.854032914
301,2016-05-18,10:42:06,,,5,657697,18,p,1,447,,566.655172414,505,183.854032914
301,2016-05-18,10:42:10,,,5,662940,19,p,1,392,,566.655172414,505,183.854032914
301,2016-05-18,10:42:15,,,5,666834,20,p,1,889,,566.655172414,505,183.854032914
301,2016-05-18,10:42:19,,,5,671197,21,p,1,890,1,566.655172414,505,183.854032914
301,2016-05-18,10:42:24,,,5,676791,22,p,1,614,,566.655172414,505,183.854032914
301,2016-05-18,10:42:29,,,5,680589,23,p,1,538,,566.655172414,505,183.854032914
301,2016-05-18,10:42:33,,,5,685267,24,p,1,433,,566.655172414,505,183.854032914
301,2016-05-18,10:42:38,,,5,690326,25,p,1,505,,566.655172414,505,183.854032914
301,2016-05-18,10:42:43,,,5,694109,26,p,1,510,,566.655172414,505,183.854032914
301,2016-05-18,10:42:47,,,5,697906,27,p,1,488,,566.655172414,505,183.854032914
301,2016-05-18,10:42:50,,,5,701206,28,p,1,549,,566.655172414,505,183.854032914
301,2016-05-18,10:42:54,,,5,704623,29,p,1,483,,566.655172414,505,183.854032914
301,2016-05-18,10:42:57,,,5,706068,30,p,0,,,566.655172414,505,183.854032914
