id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
301,2016-05-18,04:51:38,,,5,579908,1,p,1,562,,696.034482759,575,374.098008812
301,2016-05-18,04:51:41,,,5,583494,2,p,1,548,,696.034482759,575,374.098008812
301,2016-05-18,04:51:45,,,5,586489,3,p,1,444,,696.034482759,575,374.098008812
301,2016-05-18,04:51:48,,,5,591243,4,p,1,813,,696.034482759,575,374.098008812
301,2016-05-18,04:51:53,,,5,595974,5,p,1,644,,696.034482759,575,374.098008812
301,2016-05-18,04:51:57,,,5,599830,6,p,1,540,,696.034482759,575,374.098008812
301,2016-05-18,04:52:01,,,5,603519,7,p,1,695,,696.034482759,575,374.098008812
301,2016-05-18,04:52:05,,,5,608327,8,p,1,513,,696.034482759,575,374.098008812
301,2016-05-18,04:52:10,,,5,611013,9,p,1,613,,696.034482759,575,374.098008812
301,2016-05-18,04:52:12,,,5,614386,10,p,1,566,,696.034482759,575,374.098008812
301,2016-05-18,04:52:16,,,5,619385,11,p,1,569,,696.034482759,575,374.098008812
301,2016-05-18,04:52:21,,,5,624466,12,p,1,683,,696.034482759,575,374.098008812
301,2016-05-18,04:52:26,,,5,628671,13,p,1,661,,696.034482759,575,374.098008812
301,2016-05-18,04:52:30,,,5,633794,14,p,1,534,,696.034482759,575,374.098008812
301,2016-05-18,04:52:35,,,5,637109,15,p,1,864,,696.034482759,575,374.098008812
301,2016-05-18,04:52:39,,,5,640735,16,p,1,606,,696.034482759,575,374.098008812
301,2016-05-18,04:52:42,,,5,643963,17,p,1,971,,696.034482759,575,374.098008812
301,2016-05-18,04:52:45,,,5,649011,18,p,1,518,,696.034482759,575,374.098008812
301,2016-05-18,04:52:50,,,5,652328,19,p,1,632,,696.034482759,575,374.098008812
301,2016-05-18,04:52:54,,,5,658361,20,p,1,1255,,696.034482759,575,374.098008812
301,2016-05-18,04:53:00,,,5,662054,21,p,1,518,,696.034482759,575,374.098008812
301,2016-05-18,04:53:03,,,5,666408,22,p,1,575,,696.034482759,575,374.098008812
301,2016-05-18,04:53:08,,,5,670804,23,p,1,566,,696.034482759,575,374.098008812
301,2016-05-18,04:53:12,,,5,675806,24,p,1,2445,,696.034482759,575,374.098008812
301,2016-05-18,04:53:17,,,5,680779,25,p,1,558,,696.034482759,575,374.098008812
301,2016-05-18,04:53:22,,,5,684968,26,p,1,652,,696.034482759,575,374.098008812
301,2016-05-18,04:53:26,,,5,688298,27,p,1,545,,696.034482759,575,374.098008812
301,2016-05-18,04:53:30,,,5,691797,28,p,1,508,,696.034482759,575,374.098008812
301,2016-05-18,04:53:33,,,5,696198,29,p,1,587,,696.034482759,575,374.098008812
301,2016-05-18,04:53:38,,,5,696616,30,p,0,,,696.034482759,575,374.098008812
