id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
131,2015-04-08,17:03:19,1428505399322,1,10699,1,p,1,731,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:24,1428505399322,1,15821,2,p,1,520,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:29,1428505399322,1,20620,3,p,1,472,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:34,1428505399322,1,24799,4,p,1,514,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:38,1428505399322,1,28819,5,p,1,375,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:42,1428505399322,1,31812,6,p,1,377,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:45,1428505399322,1,36511,7,p,1,492,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:50,1428505399322,1,40224,8,p,1,503,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:53,1428505399322,1,44412,9,p,1,443,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:03:58,1428505399322,1,47483,10,p,1,487,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:01,1428505399322,1,50558,11,p,1,446,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:04,1428505399322,1,53268,12,p,1,518,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:07,1428505399322,1,58548,13,p,1,538,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:12,1428505399322,1,62367,14,p,1,481,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:16,1428505399322,1,67140,15,p,1,454,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:20,1428505399322,1,70609,16,p,1,449,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:24,1428505399322,1,74420,17,p,1,514,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:28,1428505399322,1,79552,18,p,1,600,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:33,1428505399322,1,83024,19,p,1,546,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:36,1428505399322,1,86655,20,p,1,442,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:40,1428505399322,1,91056,21,p,1,601,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:44,1428505399322,1,95013,22,p,1,538,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:48,1428505399322,1,98365,23,p,1,519,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:52,1428505399322,1,101499,24,p,1,660,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:55,1428505399322,1,105149,25,p,1,578,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:04:58,1428505399322,1,109183,26,p,1,540,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:05:02,1428505399322,1,111819,27,p,1,531,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:05:05,1428505399322,1,116082,28,p,1,609,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:05:09,1428505399322,1,119269,29,p,1,819,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:05:13,1428505399322,1,123502,30,p,1,539,,527.866666667,518.5,93.3184142428
131,2015-04-08,17:05:17,1428505399322,1,125658,31,p,0,,,527.866666667,518.5,93.3184142428
