id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_297,2016-04-24,20:31:07,,,1,10526,1,p,1,372,,356,347,74.8704628468
SI_297,2016-04-24,20:31:12,,,1,14702,2,p,1,407,,356,347,74.8704628468
SI_297,2016-04-24,20:31:16,,,1,17263,3,p,1,356,,356,347,74.8704628468
SI_297,2016-04-24,20:31:18,,,1,21623,4,p,1,350,,356,347,74.8704628468
SI_297,2016-04-24,20:31:23,,,1,24521,5,p,1,354,,356,347,74.8704628468
SI_297,2016-04-24,20:31:26,,,1,28370,6,p,1,329,,356,347,74.8704628468
SI_297,2016-04-24,20:31:30,,,1,32235,7,p,1,321,,356,347,74.8704628468
SI_297,2016-04-24,20:31:33,,,1,36624,8,p,1,346,,356,347,74.8704628468
SI_297,2016-04-24,20:31:38,,,1,41484,9,p,1,315,,356,347,74.8704628468
SI_297,2016-04-24,20:31:43,,,1,45201,10,p,1,326,,356,347,74.8704628468
SI_297,2016-04-24,20:31:46,,,1,48839,11,p,1,310,,356,347,74.8704628468
SI_297,2016-04-24,20:31:50,,,1,52888,12,p,1,354,,356,347,74.8704628468
SI_297,2016-04-24,20:31:54,,,1,56049,13,p,1,348,,356,347,74.8704628468
SI_297,2016-04-24,20:31:57,,,1,60479,14,p,1,358,,356,347,74.8704628468
SI_297,2016-04-24,20:32:02,,,1,65466,15,p,1,319,,356,347,74.8704628468
SI_297,2016-04-24,20:32:07,,,1,68256,16,p,1,317,,356,347,74.8704628468
SI_297,2016-04-24,20:32:09,,,1,72864,17,p,1,318,,356,347,74.8704628468
SI_297,2016-04-24,20:32:14,,,1,75867,18,p,1,349,,356,347,74.8704628468
SI_297,2016-04-24,20:32:17,,,1,79195,19,p,1,326,,356,347,74.8704628468
SI_297,2016-04-24,20:32:20,,,1,83951,20,p,1,348,1,356,347,74.8704628468
SI_297,2016-04-24,20:32:25,,,1,88604,21,p,1,368,,356,347,74.8704628468
SI_297,2016-04-24,20:32:30,,,1,92224,22,p,1,726,,356,347,74.8704628468
SI_297,2016-04-24,20:32:33,,,1,95051,23,p,1,362,,356,347,74.8704628468
SI_297,2016-04-24,20:32:36,,,1,98913,24,p,1,312,,356,347,74.8704628468
SI_297,2016-04-24,20:32:40,,,1,103732,25,p,1,351,,356,347,74.8704628468
SI_297,2016-04-24,20:32:45,,,1,107869,26,p,1,320,,356,347,74.8704628468
SI_297,2016-04-24,20:32:49,,,1,110756,27,p,1,426,,356,347,74.8704628468
SI_297,2016-04-24,20:32:52,,,1,114076,28,p,1,345,,356,347,74.8704628468
SI_297,2016-04-24,20:32:55,,,1,119266,29,p,1,327,,356,347,74.8704628468
SI_297,2016-04-24,20:33:00,,,1,124589,30,p,1,320,,356,347,74.8704628468
SI_297,2016-04-24,20:33:06,,,1,125692,31,p,0,,,356,347,74.8704628468
