id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_290,2016-04-11,10:43:18,,,4,407455,1,p,1,447,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:43:23,,,4,412747,2,p,1,555,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:43:28,,,4,418203,3,p,1,563,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:43:34,,,4,421399,4,p,1,880,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:43:37,,,4,426606,5,p,1,521,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:43:42,,,4,429930,6,p,1,648,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:43:46,,,4,433203,7,p,1,713,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:43:49,,,4,438719,8,p,1,568,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:43:54,,,4,444223,9,p,1,582,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:00,,,4,449240,10,p,1,503,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:05,,,4,452021,11,p,1,607,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:08,,,4,455283,12,p,1,682,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:11,,,4,459599,13,p,1,708,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:15,,,4,463880,14,p,1,644,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:20,,,4,467384,15,p,1,593,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:23,,,4,470824,16,p,1,583,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:27,,,4,474309,17,p,1,600,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:30,,,4,479853,18,p,1,542,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:36,,,4,483252,19,p,1,761,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:39,,,4,488283,20,p,1,1367,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:44,,,4,493108,21,p,1,848,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:49,,,4,498193,22,p,1,638,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:54,,,4,502874,23,p,1,713,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:44:59,,,4,506694,24,p,1,648,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:45:02,,,4,510299,25,p,1,522,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:45:06,,,4,514494,26,p,1,576,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:45:10,,,4,518264,27,p,1,595,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:45:14,,,4,522370,28,p,1,624,,651.107142857,603.5,170.804922144
Sl_290,2016-04-11,10:45:18,,,4,522653,29,p,0,,,651.107142857,603.5,170.804922144
