id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_249,2016-03-03,07:11:09,,,1,9189,1,p,1,490,1,451,461,85.5854348979
SI_249,2016-03-03,07:11:13,,,1,11991,2,p,1,461,,451,461,85.5854348979
SI_249,2016-03-03,07:11:15,,,1,15838,3,p,1,495,1,451,461,85.5854348979
SI_249,2016-03-03,07:11:19,,,1,18440,4,p,1,469,,451,461,85.5854348979
SI_249,2016-03-03,07:11:22,,,1,21160,5,p,1,424,,451,461,85.5854348979
SI_249,2016-03-03,07:11:25,,,1,25371,6,p,1,483,1,451,461,85.5854348979
SI_249,2016-03-03,07:11:29,,,1,28738,7,p,1,411,,451,461,85.5854348979
SI_249,2016-03-03,07:11:32,,,1,32265,8,p,1,510,1,451,461,85.5854348979
SI_249,2016-03-03,07:11:36,,,1,36554,9,p,1,431,,451,461,85.5854348979
SI_249,2016-03-03,07:11:40,,,1,39557,10,p,1,461,,451,461,85.5854348979
SI_249,2016-03-03,07:11:43,,,1,44318,11,p,1,400,,451,461,85.5854348979
SI_249,2016-03-03,07:11:48,,,1,48320,12,p,1,435,,451,461,85.5854348979
SI_249,2016-03-03,07:11:52,,,1,51701,13,p,1,395,,451,461,85.5854348979
SI_249,2016-03-03,07:11:55,,,1,54926,14,p,1,425,,451,461,85.5854348979
SI_249,2016-03-03,07:11:58,,,1,59250,15,p,1,409,,451,461,85.5854348979
SI_249,2016-03-03,07:12:03,,,1,62453,16,p,1,543,,451,461,85.5854348979
SI_249,2016-03-03,07:12:06,,,1,66676,17,p,1,421,,451,461,85.5854348979
SI_249,2016-03-03,07:12:10,,,1,70181,18,p,1,620,,451,461,85.5854348979
SI_249,2016-03-03,07:12:14,,,1,75452,19,p,1,523,,451,461,85.5854348979
SI_249,2016-03-03,07:12:19,,,1,78262,20,p,1,548,,451,461,85.5854348979
SI_249,2016-03-03,07:12:22,,,1,81566,21,p,1,496,,451,461,85.5854348979
SI_249,2016-03-03,07:12:25,,,1,85536,22,p,1,458,,451,461,85.5854348979
SI_249,2016-03-03,07:12:29,,,1,88189,23,p,1,487,,451,461,85.5854348979
SI_249,2016-03-03,07:12:32,,,1,91806,24,p,1,83,,451,461,85.5854348979
SI_249,2016-03-03,07:12:35,,,1,95947,25,p,1,470,,451,461,85.5854348979
SI_249,2016-03-03,07:12:39,,,1,99264,26,p,1,448,,451,461,85.5854348979
SI_249,2016-03-03,07:12:43,,,1,104394,27,p,1,428,,451,461,85.5854348979
SI_249,2016-03-03,07:12:48,,,1,108722,28,p,1,474,,451,461,85.5854348979
SI_249,2016-03-03,07:12:52,,,1,113685,29,p,1,428,,451,461,85.5854348979
SI_249,2016-03-03,07:12:57,,,1,116598,30,p,1,374,,451,461,85.5854348979
SI_249,2016-03-03,07:13:00,,,1,121457,31,p,1,481,,451,461,85.5854348979
SI_249,2016-03-03,07:13:05,,,1,125705,32,p,0,,,451,461,85.5854348979
