id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
302,2016-05-17,20:40:41,,,3,306069,1,p,1,511,,445.709677419,442,63.3115016135
302,2016-05-17,20:40:44,,,3,310078,2,p,1,457,,445.709677419,442,63.3115016135
302,2016-05-17,20:40:48,,,3,313053,3,p,1,454,,445.709677419,442,63.3115016135
302,2016-05-17,20:40:51,,,3,316402,4,p,1,394,,445.709677419,442,63.3115016135
302,2016-05-17,20:40:55,,,3,319290,5,p,1,502,,445.709677419,442,63.3115016135
302,2016-05-17,20:40:57,,,3,322726,6,p,1,445,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:01,,,3,327194,7,p,1,487,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:05,,,3,331938,8,p,1,467,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:10,,,3,335543,9,p,1,437,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:14,,,3,340374,10,p,1,427,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:19,,,3,344137,11,p,1,434,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:22,,,3,348881,12,p,1,433,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:27,,,3,353708,13,p,1,375,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:32,,,3,357687,14,p,1,349,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:36,,,3,360847,15,p,1,445,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:39,,,3,363337,16,p,1,378,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:41,,,3,366782,17,p,1,391,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:45,,,3,370026,18,p,1,465,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:48,,,3,374152,19,p,1,393,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:52,,,3,378356,20,p,1,387,,445.709677419,442,63.3115016135
302,2016-05-17,20:41:57,,,3,382046,21,p,1,479,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:00,,,3,385716,22,p,1,463,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:04,,,3,390972,23,p,1,515,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:09,,,3,394694,24,p,1,441,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:13,,,3,397281,25,p,1,476,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:15,,,3,400823,26,p,1,402,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:19,,,3,405534,27,p,1,466,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:24,,,3,410355,28,p,1,387,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:29,,,3,413884,29,p,1,700,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:32,,,3,417425,30,p,1,442,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:36,,,3,422519,31,p,1,415,,445.709677419,442,63.3115016135
302,2016-05-17,20:42:41,,,3,422805,32,p,0,,,445.709677419,442,63.3115016135
