id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_291,2016-05-25,14:34:00,,,4,375159,1,p,1,603,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:04,,,4,377792,2,p,1,613,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:06,,,4,381973,3,p,1,607,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:11,,,4,386493,4,p,1,421,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:15,,,4,390667,5,p,1,469,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:19,,,4,393260,6,p,1,548,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:22,,,4,398388,7,p,1,619,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:27,,,4,402073,8,p,1,492,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:31,,,4,406160,9,p,1,504,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:35,,,4,411202,10,p,1,520,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:40,,,4,415495,11,p,1,449,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:44,,,4,419459,12,p,1,623,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:48,,,4,422325,13,p,1,552,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:51,,,4,427034,14,p,1,505,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:34:56,,,4,431259,15,p,1,652,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:00,,,4,434186,16,p,1,615,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:03,,,4,439415,17,p,1,476,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:08,,,4,444346,18,p,1,594,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:13,,,4,448851,19,p,1,480,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:17,,,4,453540,20,p,1,551,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:22,,,4,458271,21,p,1,476,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:27,,,4,462842,22,p,1,403,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:31,,,4,467225,23,p,1,470,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:36,,,4,470387,24,p,1,455,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:39,,,4,473462,25,p,1,603,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:42,,,4,478936,26,p,1,486,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:48,,,4,482965,27,p,1,1918,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:52,,,4,487551,28,p,1,444,,576.714285714,512.5,272.23136363
Sl_291,2016-05-25,14:35:56,,,4,491311,29,p,0,,,576.714285714,512.5,272.23136363
