id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
298,2016-04-25,14:18:12,,,2,148301,1,p,1,561,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:15,,,2,152958,2,p,1,657,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:20,,,2,156427,3,p,1,477,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:23,,,2,159369,4,p,1,480,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:26,,,2,163260,5,p,1,413,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:30,,,2,165860,6,p,1,498,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:33,,,2,168944,7,p,1,414,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:36,,,2,172011,8,p,1,384,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:39,,,2,177425,9,p,1,454,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:44,,,2,182343,10,p,1,382,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:49,,,2,187342,11,p,1,548,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:54,,,2,190912,12,p,1,460,,483.633333333,480,65.5830525487
298,2016-04-25,14:18:58,,,2,194493,13,p,1,415,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:01,,,2,199140,14,p,1,540,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:06,,,2,204545,15,p,1,501,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:12,,,2,207344,16,p,1,624,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:14,,,2,212779,17,p,1,531,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:20,,,2,216176,18,p,1,482,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:23,,,2,219796,19,p,1,387,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:27,,,2,224381,20,p,1,434,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:31,,,2,229398,21,p,1,541,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:36,,,2,233595,22,p,1,512,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:41,,,2,237298,23,p,1,507,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:44,,,2,241629,24,p,1,480,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:49,,,2,246458,25,p,1,447,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:53,,,2,249533,26,p,1,527,,483.633333333,480,65.5830525487
298,2016-04-25,14:19:57,,,2,252983,27,p,1,455,,483.633333333,480,65.5830525487
298,2016-04-25,14:20:00,,,2,256802,28,p,1,438,,483.633333333,480,65.5830525487
298,2016-04-25,14:20:04,,,2,259315,29,p,1,482,,483.633333333,480,65.5830525487
298,2016-04-25,14:20:06,,,2,263738,30,p,1,478,,483.633333333,480,65.5830525487
298,2016-04-25,14:20:11,,,2,265498,31,p,0,,,483.633333333,480,65.5830525487
