id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
298,2016-04-24,20:30:20,,,1,8290,1,p,1,399,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:23,,,1,12377,2,p,1,397,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:27,,,1,15980,3,p,1,389,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:31,,,1,20327,4,p,1,363,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:35,,,1,25171,5,p,1,362,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:40,,,1,29180,6,p,1,370,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:44,,,1,33511,7,p,1,367,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:48,,,1,37680,8,p,1,373,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:52,,,1,41765,9,p,1,365,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:30:56,,,1,47014,10,p,1,351,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:02,,,1,51881,11,p,1,410,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:07,,,1,54816,12,p,1,603,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:09,,,1,58299,13,p,1,402,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:13,,,1,61615,14,p,1,425,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:16,,,1,66898,15,p,1,375,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:22,,,1,70349,16,p,1,375,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:25,,,1,75499,17,p,1,420,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:30,,,1,78684,18,p,1,409,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:33,,,1,81850,19,p,1,367,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:37,,,1,85634,20,p,1,346,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:40,,,1,89069,21,p,1,393,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:44,,,1,93984,22,p,1,350,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:49,,,1,96867,23,p,1,609,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:52,,,1,100018,24,p,1,377,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:55,,,1,104434,25,p,1,386,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:31:59,,,1,109519,26,p,1,358,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:32:04,,,1,112269,27,p,1,722,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:32:07,,,1,116819,28,p,1,430,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:32:11,,,1,120104,29,p,1,449,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:32:15,,,1,124620,30,p,1,375,,410.566666667,381.5,85.0844137975
298,2016-04-24,20:32:19,,,1,125634,31,p,0,,,410.566666667,381.5,85.0844137975
