id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_175,2015-11-18,17:11:19,1447863079197,3,256164,1,p,1,451,,409,394,51.1908194894
SI_175,2015-11-18,17:11:23,1447863079197,3,259330,2,p,1,369,,409,394,51.1908194894
SI_175,2015-11-18,17:11:26,1447863079197,3,262281,3,p,1,379,,409,394,51.1908194894
SI_175,2015-11-18,17:11:29,1447863079197,3,265666,4,p,1,381,,409,394,51.1908194894
SI_175,2015-11-18,17:11:32,1447863079197,3,268234,5,p,1,360,,409,394,51.1908194894
SI_175,2015-11-18,17:11:35,1447863079197,3,272535,6,p,1,369,,409,394,51.1908194894
SI_175,2015-11-18,17:11:39,1447863079197,3,275120,7,p,1,556,,409,394,51.1908194894
SI_175,2015-11-18,17:11:42,1447863079197,3,279424,8,p,1,368,,409,394,51.1908194894
SI_175,2015-11-18,17:11:46,1447863079197,3,283627,9,p,1,356,,409,394,51.1908194894
SI_175,2015-11-18,17:11:50,1447863079197,3,288278,10,p,1,349,,409,394,51.1908194894
SI_175,2015-11-18,17:11:55,1447863079197,3,293547,11,p,1,358,,409,394,51.1908194894
SI_175,2015-11-18,17:12:00,1447863079197,3,297716,12,p,1,436,,409,394,51.1908194894
SI_175,2015-11-18,17:12:04,1447863079197,3,301651,13,p,1,377,,409,394,51.1908194894
SI_175,2015-11-18,17:12:08,1447863079197,3,306553,14,p,1,341,,409,394,51.1908194894
SI_175,2015-11-18,17:12:13,1447863079197,3,310153,15,p,1,395,,409,394,51.1908194894
SI_175,2015-11-18,17:12:17,1447863079197,3,312657,16,p,1,473,,409,394,51.1908194894
SI_175,2015-11-18,17:12:19,1447863079197,3,317701,17,p,1,394,,409,394,51.1908194894
SI_175,2015-11-18,17:12:24,1447863079197,3,322376,18,p,1,373,,409,394,51.1908194894
SI_175,2015-11-18,17:12:29,1447863079197,3,325063,19,p,1,480,,409,394,51.1908194894
SI_175,2015-11-18,17:12:32,1447863079197,3,330082,20,p,1,416,,409,394,51.1908194894
SI_175,2015-11-18,17:12:37,1447863079197,3,335135,21,p,1,387,,409,394,51.1908194894
SI_175,2015-11-18,17:12:42,1447863079197,3,340180,22,p,1,468,,409,394,51.1908194894
SI_175,2015-11-18,17:12:47,1447863079197,3,344921,23,p,1,442,,409,394,51.1908194894
SI_175,2015-11-18,17:12:52,1447863079197,3,350122,24,p,1,399,,409,394,51.1908194894
SI_175,2015-11-18,17:12:57,1447863079197,3,353810,25,p,1,448,,409,394,51.1908194894
SI_175,2015-11-18,17:13:00,1447863079197,3,357662,26,p,1,435,,409,394,51.1908194894
SI_175,2015-11-18,17:13:04,1447863079197,3,362432,27,p,1,416,,409,394,51.1908194894
SI_175,2015-11-18,17:13:09,1447863079197,3,365500,28,p,1,493,,409,394,51.1908194894
SI_175,2015-11-18,17:13:12,1447863079197,3,368468,29,p,1,392,,409,394,51.1908194894
SI_175,2015-11-18,17:13:15,1447863079197,3,372173,30,p,0,,,409,394,51.1908194894
