id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_247,2016-02-18,10:29:59,1455787799862,2,157254,1,p,1,476,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:03,1455787799862,2,162279,2,p,1,508,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:09,1455787799862,2,167058,3,p,1,511,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:13,1455787799862,2,170016,4,p,1,593,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:16,1455787799862,2,175063,5,p,1,515,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:21,1455787799862,2,178031,6,p,1,531,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:24,1455787799862,2,182222,7,p,1,452,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:28,1455787799862,2,186790,8,p,1,568,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:33,1455787799862,2,189943,9,p,1,699,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:36,1455787799862,2,194394,10,p,1,498,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:41,1455787799862,2,198428,11,p,1,591,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:45,1455787799862,2,202637,12,p,1,994,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:49,1455787799862,2,207247,13,p,1,573,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:53,1455787799862,2,211415,14,p,1,654,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:30:58,1455787799862,2,215841,15,p,1,535,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:02,1455787799862,2,219471,16,p,1,696,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:06,1455787799862,2,222750,17,p,1,684,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:09,1455787799862,2,226882,18,p,1,607,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:13,1455787799862,2,229767,19,p,1,612,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:16,1455787799862,2,234275,20,p,1,589,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:21,1455787799862,2,238971,21,p,1,843,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:25,1455787799862,2,243030,22,p,1,643,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:29,1455787799862,2,247901,23,p,1,656,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:34,1455787799862,2,251471,24,p,1,635,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:38,1455787799862,2,255818,25,p,1,471,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:42,1455787799862,2,259569,26,p,1,583,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:46,1455787799862,2,263183,27,p,1,624,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:49,1455787799862,2,268432,28,p,1,527,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:55,1455787799862,2,272848,29,p,1,737,,607.068965517,591,115.281621331
SI_247,2016-02-18,10:31:59,1455787799862,2,273238,30,p,0,,,607.068965517,591,115.281621331
