id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_305,2016-05-22,15:06:09,,,3,281532,1,p,1,338,1,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:14,,,3,285363,2,p,1,349,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:18,,,3,288663,3,p,1,1076,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:21,,,3,291630,4,p,1,307,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:24,,,3,295532,5,p,1,307,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:28,,,3,299363,6,p,1,308,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:32,,,3,304614,7,p,1,306,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:37,,,3,307765,8,p,1,426,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:40,,,3,311430,9,p,1,486,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:44,,,3,315814,10,p,1,323,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:48,,,3,319046,11,p,1,429,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:52,,,3,323478,12,p,1,696,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:56,,,3,326711,13,p,1,927,1,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:06:59,,,3,333080,14,p,1,2226,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:06,,,3,336346,15,p,1,306,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:09,,,3,339329,16,p,1,332,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:12,,,3,344246,17,p,1,342,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:17,,,3,346863,18,p,1,397,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:20,,,3,351780,19,p,1,339,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:24,,,3,354996,20,p,1,408,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:28,,,3,359798,21,p,1,328,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:32,,,3,363830,22,p,1,364,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:36,,,3,367513,23,p,1,327,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:40,,,3,371947,24,p,1,299,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:45,,,3,375699,25,p,1,392,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:48,,,3,379547,26,p,1,1415,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:52,,,3,383930,27,p,1,344,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:07:57,,,3,387263,28,p,1,409,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:08:00,,,3,390932,29,p,1,358,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:08:04,,,3,396163,30,p,1,380,,508.133333333,353.5,412.72832622
Sl_305,2016-05-22,15:08:09,,,3,397510,31,p,0,,,508.133333333,353.5,412.72832622
