id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_216,2015-11-12,08:56:28,1447314988488,4,416104,1,p,1,431,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:56:32,1447314988488,4,419097,2,p,1,428,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:56:35,1447314988488,4,423614,3,p,1,435,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:56:40,1447314988488,4,428847,4,p,1,352,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:56:45,1447314988488,4,434136,5,p,1,470,1,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:56:50,1447314988488,4,436880,6,p,1,552,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:56:53,1447314988488,4,442147,7,p,1,452,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:56:58,1447314988488,4,445646,8,p,1,412,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:02,1447314988488,4,450264,9,p,1,377,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:06,1447314988488,4,453931,10,p,1,320,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:10,1447314988488,4,456597,11,p,1,631,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:13,1447314988488,4,461747,12,p,1,402,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:18,1447314988488,4,466014,13,p,1,382,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:22,1447314988488,4,471114,14,p,1,436,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:27,1447314988488,4,475280,15,p,1,409,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:31,1447314988488,4,480181,16,p,1,483,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:36,1447314988488,4,485130,17,p,1,418,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:41,1447314988488,4,490147,18,p,1,375,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:46,1447314988488,4,495196,19,p,1,428,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:51,1447314988488,4,498081,20,p,1,502,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:54,1447314988488,4,501030,21,p,1,503,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:57:57,1447314988488,4,504614,22,p,1,379,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:01,1447314988488,4,507102,23,p,1,447,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:03,1447314988488,4,510313,24,p,1,407,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:06,1447314988488,4,513463,25,p,1,456,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:10,1447314988488,4,518514,26,p,1,381,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:15,1447314988488,4,521841,27,p,1,554,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:18,1447314988488,4,524764,28,p,1,444,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:21,1447314988488,4,528197,29,p,1,416,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:24,1447314988488,4,531847,30,p,1,414,,436.533333333,428,64.3308974585
Sl_216,2015-11-12,08:58:28,1447314988488,4,531985,31,p,0,,,436.533333333,428,64.3308974585
