id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_267,2016-03-14,15:52:52,,,1,9933,1,p,1,442,1,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:52:57,,,1,12639,2,p,1,388,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:52:59,,,1,15619,3,p,1,435,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:02,,,1,18484,4,p,1,433,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:05,,,1,21508,5,p,1,471,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:08,,,1,25003,6,p,1,809,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:12,,,1,29955,7,p,1,760,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:17,,,1,34809,8,p,1,582,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:21,,,1,38563,9,p,1,421,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:25,,,1,43547,10,p,1,428,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:30,,,1,46747,11,p,1,536,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:33,,,1,50006,12,p,1,429,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:37,,,1,53449,13,p,1,447,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:40,,,1,58774,14,p,1,519,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:45,,,1,63877,15,p,1,489,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:50,,,1,68740,16,p,1,519,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:55,,,1,72358,17,p,1,558,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:53:59,,,1,77435,18,p,1,477,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:04,,,1,82181,19,p,1,424,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:09,,,1,85057,20,p,1,537,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:12,,,1,89455,21,p,1,423,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:16,,,1,93675,22,p,1,492,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:20,,,1,98730,23,p,1,557,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:25,,,1,103127,24,p,1,500,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:30,,,1,106211,25,p,1,561,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:33,,,1,109839,26,p,1,453,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:36,,,1,114397,27,p,1,409,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:41,,,1,119075,28,p,1,515,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:46,,,1,123463,29,p,1,481,,499.827586207,481,94.8227929823
SI_267,2016-03-14,15:54:50,,,1,125656,30,p,0,,,499.827586207,481,94.8227929823
