id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_244,2016-03-04,15:10:27,,,4,386071,1,p,1,497,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:10:31,,,4,389473,2,p,1,476,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:10:34,,,4,392373,3,p,1,496,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:10:37,,,4,397321,4,p,1,519,1,555.965517241,518,146.410499906
SI_244,2016-03-04,15:10:42,,,4,401645,5,p,1,511,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:10:47,,,4,406903,6,p,1,490,1,555.965517241,518,146.410499906
SI_244,2016-03-04,15:10:52,,,4,409668,7,p,1,481,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:10:55,,,4,413315,8,p,1,501,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:10:58,,,4,418646,9,p,1,570,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:04,,,4,422073,10,p,1,592,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:07,,,4,425590,11,p,1,547,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:11,,,4,428849,12,p,1,560,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:14,,,4,434020,13,p,1,717,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:19,,,4,438698,14,p,1,478,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:24,,,4,442511,15,p,1,637,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:28,,,4,446354,16,p,1,459,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:31,,,4,450010,17,p,1,579,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:35,,,4,452749,18,p,1,642,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:38,,,4,457639,19,p,1,467,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:43,,,4,461124,20,p,1,530,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:46,,,4,466332,21,p,1,518,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:51,,,4,469745,22,p,1,359,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:55,,,4,474065,23,p,1,500,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:11:59,,,4,479342,24,p,1,496,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:12:04,,,4,483084,25,p,1,1199,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:12:08,,,4,487738,26,p,1,735,1,555.965517241,518,146.410499906
SI_244,2016-03-04,15:12:13,,,4,491915,27,p,1,581,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:12:17,,,4,495187,28,p,1,533,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:12:20,,,4,499684,29,p,1,453,,555.965517241,518,146.410499906
SI_244,2016-03-04,15:12:25,,,4,502305,30,p,0,,,555.965517241,518,146.410499906
