id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
302,2016-05-17,06:56:47,,,4,469661,1,p,1,575,,475.333333333,461,55.5128648236
302,2016-05-17,06:56:50,,,4,473434,2,p,1,469,,475.333333333,461,55.5128648236
302,2016-05-17,06:56:54,,,4,478037,3,p,1,434,,475.333333333,461,55.5128648236
302,2016-05-17,06:56:58,,,4,482821,4,p,1,470,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:03,,,4,488246,5,p,1,426,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:08,,,4,491447,6,p,1,493,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:12,,,4,496509,7,p,1,454,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:17,,,4,501631,8,p,1,515,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:22,,,4,505479,9,p,1,554,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:26,,,4,510710,10,p,1,474,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:31,,,4,515685,11,p,1,642,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:36,,,4,520184,12,p,1,444,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:40,,,4,524437,13,p,1,474,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:45,,,4,526991,14,p,1,542,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:47,,,4,529968,15,p,1,427,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:50,,,4,533761,16,p,1,416,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:54,,,4,537762,17,p,1,484,,475.333333333,461,55.5128648236
302,2016-05-17,06:57:58,,,4,540835,18,p,1,449,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:01,,,4,544610,19,p,1,451,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:05,,,4,547205,20,p,1,530,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:07,,,4,550862,21,p,1,467,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:11,,,4,554691,22,p,1,415,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:15,,,4,559869,23,p,1,455,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:20,,,4,564525,24,p,1,488,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:25,,,4,568131,25,p,1,426,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:28,,,4,573105,26,p,1,405,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:33,,,4,575763,27,p,1,562,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:36,,,4,579829,28,p,1,451,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:40,,,4,582284,29,p,1,441,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:43,,,4,584961,30,p,1,427,,475.333333333,461,55.5128648236
302,2016-05-17,06:58:45,,,4,586984,31,p,0,,,475.333333333,461,55.5128648236
