id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_203,2015-10-27,07:07:44,1445926064775,4,453920,1,p,1,433,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:07:47,1445926064775,4,459016,2,p,1,462,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:07:52,1445926064775,4,462799,3,p,1,425,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:07:56,1445926064775,4,465433,4,p,1,504,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:07:58,1445926064775,4,470450,5,p,1,778,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:03,1445926064775,4,473234,6,p,1,375,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:06,1445926064775,4,476184,7,p,1,430,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:09,1445926064775,4,478652,8,p,1,372,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:12,1445926064775,4,483836,9,p,1,370,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:17,1445926064775,4,486986,10,p,1,350,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:20,1445926064775,4,490099,11,p,1,382,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:23,1445926064775,4,494419,12,p,1,375,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:27,1445926064775,4,498719,13,p,1,385,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:32,1445926064775,4,503003,14,p,1,379,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:36,1445926064775,4,508287,15,p,1,526,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:41,1445926064775,4,512613,16,p,1,1348,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:46,1445926064775,4,517504,17,p,1,371,1,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:50,1445926064775,4,521288,18,p,1,402,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:54,1445926064775,4,525654,19,p,1,473,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:08:59,1445926064775,4,530455,20,p,1,442,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:03,1445926064775,4,533573,21,p,1,620,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:07,1445926064775,4,537173,22,p,1,400,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:10,1445926064775,4,541071,23,p,1,593,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:14,1445926064775,4,543624,24,p,1,471,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:17,1445926064775,4,546340,25,p,1,405,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:19,1445926064775,4,549873,26,p,1,415,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:23,1445926064775,4,552857,27,p,1,441,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:26,1445926064775,4,555991,28,p,1,384,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:29,1445926064775,4,561358,29,p,1,471,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:34,1445926064775,4,564825,30,p,1,414,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:38,1445926064775,4,569158,31,p,1,439,,472.096774194,425,185.076444537
Sl_203,2015-10-27,07:09:42,1445926064775,4,571423,32,p,0,,,472.096774194,425,185.076444537
