id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
226,2016-01-22,07:07:40,1453442860446,2,147604,1,p,1,476,,416.206896552,406,48.208905009
226,2016-01-22,07:07:43,1453442860446,2,152938,2,p,1,424,,416.206896552,406,48.208905009
226,2016-01-22,07:07:48,1453442860446,2,156955,3,p,1,401,,416.206896552,406,48.208905009
226,2016-01-22,07:07:52,1453442860446,2,160788,4,p,1,422,,416.206896552,406,48.208905009
226,2016-01-22,07:07:56,1453442860446,2,165689,5,p,1,382,,416.206896552,406,48.208905009
226,2016-01-22,07:08:01,1453442860446,2,171006,6,p,1,361,,416.206896552,406,48.208905009
226,2016-01-22,07:08:06,1453442860446,2,175540,7,p,1,358,,416.206896552,406,48.208905009
226,2016-01-22,07:08:11,1453442860446,2,179474,8,p,1,374,,416.206896552,406,48.208905009
226,2016-01-22,07:08:15,1453442860446,2,183541,9,p,1,436,,416.206896552,406,48.208905009
226,2016-01-22,07:08:19,1453442860446,2,188174,10,p,1,401,,416.206896552,406,48.208905009
226,2016-01-22,07:08:24,1453442860446,2,191841,11,p,1,377,,416.206896552,406,48.208905009
226,2016-01-22,07:08:27,1453442860446,2,194688,12,p,1,555,,416.206896552,406,48.208905009
226,2016-01-22,07:08:30,1453442860446,2,200059,13,p,1,385,,416.206896552,406,48.208905009
226,2016-01-22,07:08:35,1453442860446,2,203276,14,p,1,407,,416.206896552,406,48.208905009
226,2016-01-22,07:08:39,1453442860446,2,206806,15,p,1,437,,416.206896552,406,48.208905009
226,2016-01-22,07:08:42,1453442860446,2,210126,16,p,1,418,,416.206896552,406,48.208905009
226,2016-01-22,07:08:46,1453442860446,2,213493,17,p,1,390,,416.206896552,406,48.208905009
226,2016-01-22,07:08:49,1453442860446,2,218094,18,p,1,420,,416.206896552,406,48.208905009
226,2016-01-22,07:08:54,1453442860446,2,221744,19,p,1,379,,416.206896552,406,48.208905009
226,2016-01-22,07:08:57,1453442860446,2,225678,20,p,1,478,,416.206896552,406,48.208905009
226,2016-01-22,07:09:01,1453442860446,2,228375,21,p,1,518,,416.206896552,406,48.208905009
226,2016-01-22,07:09:04,1453442860446,2,233607,22,p,1,377,,416.206896552,406,48.208905009
226,2016-01-22,07:09:09,1453442860446,2,237695,23,p,1,378,,416.206896552,406,48.208905009
226,2016-01-22,07:09:13,1453442860446,2,242928,24,p,1,415,,416.206896552,406,48.208905009
226,2016-01-22,07:09:18,1453442860446,2,247413,25,p,1,375,,416.206896552,406,48.208905009
226,2016-01-22,07:09:23,1453442860446,2,250759,26,p,1,492,,416.206896552,406,48.208905009
226,2016-01-22,07:09:26,1453442860446,2,254563,27,p,1,406,,416.206896552,406,48.208905009
226,2016-01-22,07:09:30,1453442860446,2,257664,28,p,1,446,,416.206896552,406,48.208905009
226,2016-01-22,07:09:33,1453442860446,2,261847,29,p,1,382,,416.206896552,406,48.208905009
226,2016-01-22,07:09:37,1453442860446,2,264633,30,p,0,,,416.206896552,406,48.208905009
