id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_294,2016-04-22,14:16:48,,,5,528502,1,p,1,892,1,464.933333333,450,105.485391482
SI_294,2016-04-22,14:16:53,,,5,531400,2,p,1,480,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:16:55,,,5,534434,3,p,1,404,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:16:59,,,5,537335,4,p,1,397,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:01,,,5,541487,5,p,1,384,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:06,,,5,544041,6,p,1,511,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:08,,,5,546623,7,p,1,433,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:11,,,5,551641,8,p,1,335,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:16,,,5,555127,9,p,1,366,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:19,,,5,559462,10,p,1,412,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:24,,,5,564066,11,p,1,398,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:28,,,5,567868,12,p,1,439,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:32,,,5,572327,13,p,1,415,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:36,,,5,575026,14,p,1,480,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:39,,,5,580006,15,p,1,359,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:44,,,5,583826,16,p,1,539,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:48,,,5,586992,17,p,1,494,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:51,,,5,589794,18,p,1,505,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:54,,,5,592929,19,p,1,450,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:17:57,,,5,597785,20,p,1,366,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:02,,,5,602601,21,p,1,378,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:07,,,5,605804,22,p,1,472,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:10,,,5,610690,23,p,1,494,1,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:15,,,5,615308,24,p,1,467,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:19,,,5,619161,25,p,1,514,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:23,,,5,623713,26,p,1,432,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:28,,,5,626799,27,p,1,556,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:31,,,5,630099,28,p,1,474,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:34,,,5,633488,29,p,1,450,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:38,,,5,638704,30,p,1,652,,464.933333333,450,105.485391482
SI_294,2016-04-22,14:18:43,,,5,643773,31,p,0,,,464.933333333,450,105.485391482
