id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_152,2015-06-11,16:56:45,1434034605046,5,522503,1,p,1,614,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:56:48,1434034605046,5,527211,2,p,1,458,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:56:53,1434034605046,5,532021,3,p,1,391,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:56:57,1434034605046,5,534580,4,p,1,459,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:00,1434034605046,5,539188,5,p,1,442,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:05,1434034605046,5,544167,6,p,1,418,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:10,1434034605046,5,547588,7,p,1,408,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:13,1434034605046,5,551211,8,p,1,910,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:17,1434034605046,5,555685,9,p,1,409,1,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:21,1434034605046,5,558676,10,p,1,446,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:24,1434034605046,5,561764,11,p,1,449,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:27,1434034605046,5,566475,12,p,1,465,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:32,1434034605046,5,571091,13,p,1,508,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:36,1434034605046,5,574917,14,p,1,644,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:40,1434034605046,5,578897,15,p,1,500,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:44,1434034605046,5,583271,16,p,1,489,1,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:49,1434034605046,5,588678,17,p,1,495,1,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:54,1434034605046,5,593791,18,p,1,415,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:57:59,1434034605046,5,596446,19,p,1,600,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:02,1434034605046,5,599890,20,p,1,897,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:05,1434034605046,5,604102,21,p,1,546,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:09,1434034605046,5,609500,22,p,1,516,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:15,1434034605046,5,613008,23,p,1,489,1,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:18,1434034605046,5,617111,24,p,1,826,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:22,1434034605046,5,622631,25,p,1,563,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:28,1434034605046,5,627246,26,p,1,556,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:33,1434034605046,5,630109,27,p,1,564,1,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:35,1434034605046,5,634907,28,p,1,477,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:40,1434034605046,5,639011,29,p,1,588,,535.931034483,495,135.828129591
SI_152,2015-06-11,16:58:44,1434034605046,5,639304,30,p,0,,,535.931034483,495,135.828129591
