id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_291,2016-05-24,20:32:46,,,1,10107,1,p,1,485,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:32:50,,,1,13753,2,p,1,496,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:32:54,,,1,17282,3,p,1,524,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:32:58,,,1,20209,4,p,1,474,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:01,,,1,24046,5,p,1,410,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:04,,,1,27058,6,p,1,401,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:07,,,1,29985,7,p,1,427,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:10,,,1,34520,8,p,1,550,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:15,,,1,39232,9,p,1,452,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:20,,,1,44278,10,p,1,538,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:25,,,1,48889,11,p,1,492,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:29,,,1,54228,12,p,1,482,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:35,,,1,59695,13,p,1,467,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:40,,,1,62617,14,p,1,560,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:43,,,1,66746,15,p,1,466,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:47,,,1,70996,16,p,1,413,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:51,,,1,74625,17,p,1,438,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:33:55,,,1,79444,18,p,1,471,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:00,,,1,84690,19,p,1,452,1,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:05,,,1,89923,20,p,1,575,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:10,,,1,93325,21,p,1,574,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:14,,,1,97212,22,p,1,503,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:18,,,1,101949,23,p,1,485,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:22,,,1,105770,24,p,1,507,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:26,,,1,110190,25,p,1,511,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:31,,,1,114806,26,p,1,426,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:35,,,1,118480,27,p,1,629,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:39,,,1,122830,28,p,1,454,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:43,,,1,125566,29,p,1,564,,490.551724138,485,56.3810924531
Sl_291,2016-05-24,20:34:46,,,1,125679,30,p,0,,,490.551724138,485,56.3810924531
