id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_107,2015-03-01,22:30:44,1425245444071,5,643440,1,1,7,6,14,13,12,10,4,11,,"14,4",1,2.952
SI_107,2015-03-01,22:30:57,1425245444071,5,656844,2,2,7,5,13,8,10,7,4,9,,"2,3",1,2.549
SI_107,2015-03-01,22:31:11,1425245444071,5,670929,3,3,7,11,7,14,5,1,4,15,,"11,3",1,3.231
SI_107,2015-03-01,22:31:25,1425245444071,5,688331,4,4,7,9,10,12,13,2,1,3,,"2,5",1,6.541
SI_107,2015-03-01,22:31:42,1425245444071,5,700391,5,5,7,11,2,9,15,4,7,1,,"1,7",1,1.208
SI_107,2015-03-01,22:31:54,1425245444071,5,714949,6,6,7,16,13,5,7,12,4,8,,"7,1",1,3.704
SI_107,2015-03-01,22:32:09,1425245444071,5,728101,7,7,7,6,10,15,4,11,7,5,,"7,1",1,2.296
SI_107,2015-03-01,22:32:22,1425245444071,5,740236,8,8,7,4,8,11,16,3,15,14,,"7,7",1,1.28
SI_107,2015-03-01,22:32:34,1425245444071,5,753529,9,9,7,7,10,4,3,8,13,6,,"3,4",0,2.437
SI_107,2015-03-01,22:32:48,1425245444071,5,766110,10,10,7,14,2,5,16,8,7,3,,"3,7",1,1.721
