id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_285,2016-05-04,10:42:32,,,5,512650,1,p,1,449,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:42:35,,,5,516570,2,p,1,417,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:42:39,,,5,520392,3,p,1,428,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:42:43,,,5,525724,4,p,1,436,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:42:48,,,5,529378,5,p,1,422,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:42:52,,,5,534687,6,p,1,480,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:42:57,,,5,539608,7,p,1,437,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:02,,,5,543379,8,p,1,506,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:06,,,5,547069,9,p,1,523,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:10,,,5,551459,10,p,1,433,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:14,,,5,554634,11,p,1,544,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:17,,,5,558219,12,p,1,427,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:21,,,5,562662,13,p,1,439,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:25,,,5,566453,14,p,1,471,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:29,,,5,569261,15,p,1,483,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:32,,,5,572283,16,p,1,607,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:35,,,5,577599,17,p,1,429,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:40,,,5,581701,18,p,1,467,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:44,,,5,586132,19,p,1,427,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:49,,,5,589416,20,p,1,511,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:52,,,5,592937,21,p,1,447,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:55,,,5,596317,22,p,1,452,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:43:59,,,5,599615,23,p,1,449,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:44:02,,,5,603369,24,p,1,389,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:44:06,,,5,607091,25,p,1,406,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:44:10,,,5,610199,26,p,1,474,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:44:13,,,5,614380,27,p,1,398,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:44:17,,,5,618473,28,p,1,422,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:44:21,,,5,622429,29,p,1,458,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:44:25,,,5,625130,30,p,1,528,,458.633333333,448,47.9471572156
SI_285,2016-05-04,10:44:28,,,5,629243,31,p,0,,,458.633333333,448,47.9471572156
