id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_134,2015-04-13,12:42:03,1428921723631,1,17527,1,1,7,2,13,9,7,11,10,1,,"1,7",1,1.032
SI_134,2015-04-13,12:42:15,1428921723631,1,29432,2,2,7,3,6,9,5,15,4,2,,"9,6",0,1.067
SI_134,2015-04-13,12:42:27,1428921723631,1,41344,3,3,7,2,16,5,13,4,1,7,,"1,6",1,1.075
SI_134,2015-04-13,12:42:39,1428921723631,1,53268,4,4,7,11,8,3,1,9,15,7,,"9,5",1,1.075
SI_134,2015-04-13,12:42:51,1428921723631,1,65000,5,5,7,1,12,7,5,14,11,15,,"14,5",1,0.894
SI_134,2015-04-13,12:43:02,1428921723631,1,76765,6,6,7,8,15,13,11,1,12,9,,"13,3",1,0.921
SI_134,2015-04-13,12:43:14,1428921723631,1,88682,7,7,7,9,15,1,11,13,8,16,,"14,3",0,1.075
SI_134,2015-04-13,12:43:26,1428921723631,1,100702,8,8,7,15,14,8,13,12,6,3,,"12,5",1,1.18
SI_134,2015-04-13,12:43:38,1428921723631,1,112987,9,9,7,16,10,9,6,11,12,13,,"10,2",1,1.435
SI_134,2015-04-13,12:43:50,1428921723631,1,125052,10,10,7,13,9,7,10,15,14,6,,"5,4",1,1.218
