id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_266,2016-03-09,06:15:17,,,3,279422,1,p,1,512,,606,577,108.276355825
SI_266,2016-03-09,06:15:21,,,3,282741,2,p,1,522,,606,577,108.276355825
SI_266,2016-03-09,06:15:24,,,3,285674,3,p,1,494,,606,577,108.276355825
SI_266,2016-03-09,06:15:27,,,3,290121,4,p,1,559,,606,577,108.276355825
SI_266,2016-03-09,06:15:31,,,3,294351,5,p,1,510,,606,577,108.276355825
SI_266,2016-03-09,06:15:36,,,3,299768,6,p,1,618,,606,577,108.276355825
SI_266,2016-03-09,06:15:41,,,3,303027,7,p,1,713,,606,577,108.276355825
SI_266,2016-03-09,06:15:44,,,3,308154,8,p,1,622,,606,577,108.276355825
SI_266,2016-03-09,06:15:49,,,3,313630,9,p,1,594,,606,577,108.276355825
SI_266,2016-03-09,06:15:55,,,3,317791,10,p,1,664,,606,577,108.276355825
SI_266,2016-03-09,06:15:59,,,3,322982,11,p,1,531,,606,577,108.276355825
SI_266,2016-03-09,06:16:04,,,3,328266,12,p,1,577,,606,577,108.276355825
SI_266,2016-03-09,06:16:09,,,3,332540,13,p,1,575,,606,577,108.276355825
SI_266,2016-03-09,06:16:14,,,3,335970,14,p,1,900,,606,577,108.276355825
SI_266,2016-03-09,06:16:17,,,3,339122,15,p,1,569,,606,577,108.276355825
SI_266,2016-03-09,06:16:20,,,3,343394,16,p,1,581,,606,577,108.276355825
SI_266,2016-03-09,06:16:25,,,3,347276,17,p,1,523,,606,577,108.276355825
SI_266,2016-03-09,06:16:28,,,3,351546,18,p,1,520,,606,577,108.276355825
SI_266,2016-03-09,06:16:33,,,3,355657,19,p,1,642,,606,577,108.276355825
SI_266,2016-03-09,06:16:37,,,3,360593,20,p,1,744,,606,577,108.276355825
SI_266,2016-03-09,06:16:42,,,3,363993,21,p,1,689,,606,577,108.276355825
SI_266,2016-03-09,06:16:45,,,3,368138,22,p,1,531,,606,577,108.276355825
SI_266,2016-03-09,06:16:49,,,3,373441,23,p,1,593,,606,577,108.276355825
SI_266,2016-03-09,06:16:55,,,3,378207,24,p,1,529,,606,577,108.276355825
SI_266,2016-03-09,06:16:59,,,3,382900,25,p,1,527,,606,577,108.276355825
SI_266,2016-03-09,06:17:04,,,3,386376,26,p,1,610,,606,577,108.276355825
SI_266,2016-03-09,06:17:08,,,3,391635,27,p,1,913,,606,577,108.276355825
SI_266,2016-03-09,06:17:13,,,3,395999,28,p,0,,,606,577,108.276355825
