id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_281,2016-04-08,20:32:27,,,2,105810,1,p,1,426,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:32:32,,,2,110561,2,p,1,414,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:32:37,,,2,113649,3,p,1,670,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:32:40,,,2,117176,4,p,1,472,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:32:43,,,2,122410,5,p,1,356,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:32:49,,,2,126073,6,p,1,448,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:32:52,,,2,129272,7,p,1,404,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:32:56,,,2,134381,8,p,1,394,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:01,,,2,137905,9,p,1,512,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:04,,,2,140506,10,p,1,443,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:07,,,2,143155,11,p,1,445,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:09,,,2,147503,12,p,1,420,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:14,,,2,151379,13,p,1,398,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:18,,,2,156800,14,p,1,414,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:23,,,2,161587,15,p,1,468,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:28,,,2,166644,16,p,1,460,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:33,,,2,172113,17,p,1,471,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:38,,,2,177203,18,p,1,436,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:43,,,2,180710,19,p,1,474,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:47,,,2,185170,20,p,1,405,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:51,,,2,190423,21,p,1,445,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:33:57,,,2,195708,22,p,1,437,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:34:02,,,2,200917,23,p,1,439,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:34:07,,,2,204813,24,p,1,444,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:34:11,,,2,209246,25,p,1,428,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:34:15,,,2,213058,26,p,1,460,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:34:19,,,2,215648,27,p,1,478,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:34:22,,,2,219921,28,p,1,448,,446.75,443.5,54.0079726625
SI_281,2016-04-08,20:34:26,,,2,221195,29,p,0,,,446.75,443.5,54.0079726625
