id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_122,2015-04-09,06:54:28,1428555268297,2,145150,1,1,7,14,4,6,7,5,12,2,,"5,5",0,1.879
SI_122,2015-04-09,06:54:41,1428555268297,2,157129,2,2,7,15,16,10,1,4,5,9,,"9,7",1,1.132
SI_122,2015-04-09,06:54:53,1428555268297,2,170481,3,3,7,11,7,1,13,9,2,12,,"7,2",1,2.503
SI_122,2015-04-09,06:55:06,1428555268297,2,182577,4,4,7,4,12,14,5,13,11,3,,"13,1",1,1.25
SI_122,2015-04-09,06:55:18,1428555268297,2,195706,5,5,7,5,6,7,9,1,16,2,,"3,4",1,2.283
SI_122,2015-04-09,06:55:31,1428555268297,2,208460,6,6,7,16,9,13,3,1,14,4,,"4,5",1,1.913
SI_122,2015-04-09,06:55:44,1428555268297,2,221577,7,7,7,8,3,6,9,1,14,7,,"7,7",1,2.279
SI_122,2015-04-09,06:55:57,1428555268297,2,234081,8,8,7,15,3,8,6,7,5,14,,"13,6",1,1.661
SI_122,2015-04-09,06:56:09,1428555268297,2,247394,9,9,7,6,10,2,14,8,12,7,,"11,3",1,2.473
SI_122,2015-04-09,06:56:23,1428555268297,2,260127,10,10,7,11,8,6,15,7,3,2,,"7,5",1,1.892
