id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_252,2016-03-08,15:01:45,,,2,159489,1,p,1,12836,1,4449,5600,4528.37491086
SI_252,2016-03-08,15:02:05,,,2,166695,2,p,1,513,,4449,5600,4528.37491086
SI_252,2016-03-08,15:02:12,,,2,175817,3,p,1,449,,4449,5600,4528.37491086
SI_252,2016-03-08,15:02:22,,,2,184506,4,p,1,354,,4449,5600,4528.37491086
SI_252,2016-03-08,15:02:29,,,2,196210,5,p,1,5665,,4449,5600,4528.37491086
SI_252,2016-03-08,15:02:38,,,2,199646,6,p,0,,,4449,5600,4528.37491086
SI_252,2016-03-08,15:02:52,,,2,217937,7,p,0,,,4449,5600,4528.37491086
SI_252,2016-03-08,15:03:03,,,2,238865,8,p,1,5600,1,4449,5600,4528.37491086
SI_252,2016-03-08,15:03:20,,,2,254571,9,p,1,5726,,4449,5600,4528.37491086
SI_252,2016-03-08,15:03:40,,,2,263134,10,p,0,,,4449,5600,4528.37491086
