id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_136,2015-04-17,08:00:20,1429250420588,3,298799,1,1,7,16,13,6,3,15,10,14,,"6,3",1,2.697
SI_136,2015-04-17,08:00:34,1429250420588,3,311580,2,2,7,16,4,6,8,13,5,12,,"8,4",0,1.86
SI_136,2015-04-17,08:00:47,1429250420588,3,324306,3,3,7,13,15,2,7,10,9,4,,"15,1",0,1.799
SI_136,2015-04-17,08:00:59,1429250420588,3,341335,4,4,7,10,1,5,12,16,8,3,,"7,5",0,6.1
SI_136,2015-04-17,08:01:16,1429250420588,3,355030,5,5,7,12,6,1,15,11,14,7,,"12,5",1,2.771
SI_136,2015-04-17,08:01:30,1429250420588,3,367950,6,6,7,7,9,4,16,8,14,5,,"13,6",1,2.034
SI_136,2015-04-17,08:01:43,1429250420588,3,380788,7,7,7,1,16,12,3,8,2,11,,"1,1",1,1.926
SI_136,2015-04-17,08:01:56,1429250420588,3,394046,8,8,7,5,16,11,9,14,3,15,,"5,1",1,2.322
SI_136,2015-04-17,08:02:09,1429250420588,3,407735,9,9,7,14,13,2,7,3,12,4,,"2,3",1,2.771
SI_136,2015-04-17,08:02:23,1429250420588,3,421129,10,10,7,7,6,5,8,16,13,4,,"9,4",1,2.481
