id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_108B_Morgon,2015-03-02,16:52:22,1425311542574,2,146356,1,p,1,575,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:52:28,1425311542574,2,150021,2,p,1,461,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:52:31,1425311542574,2,153514,3,p,1,485,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:52:35,1425311542574,2,159269,4,p,1,466,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:52:40,1425311542574,2,165558,5,p,1,493,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:52:47,1425311542574,2,168996,6,p,1,483,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:52:50,1425311542574,2,172624,7,p,1,591,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:52:54,1425311542574,2,178127,8,p,1,430,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:52:59,1425311542574,2,183201,9,p,1,508,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:53:04,1425311542574,2,186313,10,p,1,455,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:53:07,1425311542574,2,190659,11,p,1,472,1,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:53:12,1425311542574,2,196335,12,p,1,562,,498.416666667,484,51.1085446216
SI_108B_Morgon,2015-03-02,16:53:17,1425311542574,2,201037,13,p,0,,,498.416666667,484,51.1085446216
