id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_287,2016-05-21,14:39:51,,,4,401936,1,p,1,523,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:39:54,,,4,405782,2,p,1,443,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:39:58,,,4,409417,3,p,1,553,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:01,,,4,412984,4,p,1,441,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:05,,,4,416895,5,p,1,549,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:09,,,4,422225,6,p,1,502,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:14,,,4,425806,7,p,1,463,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:18,,,4,430028,8,p,1,456,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:22,,,4,434393,9,p,1,443,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:26,,,4,438950,10,p,1,435,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:31,,,4,444130,11,p,1,458,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:36,,,4,447903,12,p,1,451,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:40,,,4,450885,13,p,1,649,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:43,,,4,455821,14,p,1,457,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:48,,,4,459691,15,p,1,476,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:52,,,4,463506,16,p,1,521,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:56,,,4,466229,17,p,1,443,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:40:58,,,4,470751,18,p,1,459,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:03,,,4,475443,19,p,1,441,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:07,,,4,480845,20,p,1,447,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:13,,,4,484206,21,p,1,502,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:16,,,4,487002,22,p,1,466,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:19,,,4,490182,23,p,1,436,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:22,,,4,493056,24,p,1,478,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:25,,,4,495952,25,p,1,451,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:28,,,4,499316,26,p,1,454,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:31,,,4,502857,27,p,1,503,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:35,,,4,507497,28,p,1,431,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:40,,,4,511151,29,p,1,518,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:43,,,4,515063,30,p,1,458,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:47,,,4,517699,31,p,1,423,,475.161290323,458,47.4770799258
Sl_287,2016-05-21,14:41:50,,,4,519061,32,p,0,,,475.161290323,458,47.4770799258
