id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_135,2015-04-16,22:45:19,1429217119272,4,529858,1,1,7,5,6,15,3,14,13,9,,"14,7",1,3.851
SI_135,2015-04-16,22:45:34,1429217119272,4,543916,2,2,7,6,4,16,2,9,5,11,,"10,3",1,3.025
SI_135,2015-04-16,22:45:48,1429217119272,4,559416,3,3,7,1,13,11,3,9,4,7,,"2,4",0,4.546
SI_135,2015-04-16,22:46:03,1429217119272,4,572083,4,4,7,4,13,10,9,14,7,12,,"1,5",1,1.768
SI_135,2015-04-16,22:46:16,1429217119272,4,584479,5,5,7,15,9,2,8,1,5,4,,"3,6",1,1.502
SI_135,2015-04-16,22:46:28,1429217119272,4,597470,6,6,7,12,1,7,14,11,15,8,,"1,2",1,1.944
SI_135,2015-04-16,22:46:41,1429217119272,4,612176,7,7,7,9,7,16,6,13,5,3,,"7,3",0,3.76
SI_135,2015-04-16,22:46:56,1429217119272,4,625377,8,8,7,11,14,13,9,2,16,7,,"14,2",1,2.24
SI_135,2015-04-16,22:47:09,1429217119272,4,639224,9,9,7,2,3,10,6,15,7,8,,"3,2",0,2.873
SI_135,2015-04-16,22:47:23,1429217119272,4,654639,10,10,7,7,16,15,3,5,9,8,,"2,5",1,4.474
