id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_134,2015-04-07,23:43:06,1428442986762,1,17780,1,1,7,6,1,7,15,11,3,14,,"7,6",0,1.22
SI_134,2015-04-07,23:43:18,1428442986762,1,33906,2,2,7,5,14,13,10,8,3,9,,"13,3",0,5.219
SI_134,2015-04-07,23:43:35,1428442986762,1,47906,3,3,7,11,3,4,7,16,2,12,,"4,3",0,3.098
SI_134,2015-04-07,23:43:49,1428442986762,1,61081,4,4,7,6,5,13,8,11,14,3,,"14,6",0,2.271
SI_134,2015-04-07,23:44:02,1428442986762,1,73298,5,5,7,13,7,10,1,14,8,6,,"16,2",1,1.305
SI_134,2015-04-07,23:44:14,1428442986762,1,86654,6,6,7,12,7,15,10,16,1,8,,"15,3",1,2.442
SI_134,2015-04-07,23:44:27,1428442986762,1,98786,7,7,7,1,5,14,9,8,15,2,,"7,1",0,1.231
SI_134,2015-04-07,23:44:39,1428442986762,1,111278,8,8,7,16,7,6,12,14,1,8,,"4,7",0,1.568
SI_134,2015-04-07,23:44:52,1428442986762,1,124002,9,9,7,9,4,1,2,10,6,8,,"13,4",1,1.824
SI_134,2015-04-07,23:45:05,1428442986762,1,136817,10,10,7,16,2,12,6,13,9,10,,"2,2",0,1.943
