id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_130,2015-04-16,16:35:05,1429194905334,2,153685,1,1,7,12,6,9,4,11,14,8,,"14,3",1,2.17
SI_130,2015-04-16,16:35:18,1429194905334,2,166412,2,2,7,1,10,7,13,12,2,5,,"5,7",0,1.779
SI_130,2015-04-16,16:35:31,1429194905334,2,178966,3,3,7,6,7,12,16,9,1,13,,"14,6",0,1.575
SI_130,2015-04-16,16:35:43,1429194905334,2,192399,4,4,7,1,3,4,8,5,16,10,,"3,2",1,2.437
SI_130,2015-04-16,16:35:57,1429194905334,2,204575,5,5,7,3,10,13,6,14,12,16,,"12,6",1,1.206
SI_130,2015-04-16,16:36:09,1429194905334,2,216951,6,6,7,7,6,1,3,2,15,4,,"9,7",1,1.389
SI_130,2015-04-16,16:36:21,1429194905334,2,229527,7,7,7,3,12,5,1,6,11,9,,"7,6",1,1.608
SI_130,2015-04-16,16:36:34,1429194905334,2,241833,8,8,7,13,14,6,1,12,15,3,,"6,6",1,1.336
SI_130,2015-04-16,16:36:46,1429194905334,2,254127,9,9,7,6,8,10,15,4,9,12,,"4,7",1,1.306
SI_130,2015-04-16,16:36:58,1429194905334,2,266305,10,10,7,4,16,5,13,14,11,2,,"11,4",1,1.202
