id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_185,2015-10-07,12:46:27,1444214787607,2,119643,1,p,1,520,1,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:46:30,1444214787607,2,124749,2,p,1,471,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:46:35,1444214787607,2,130053,3,p,1,495,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:46:41,1444214787607,2,133174,4,p,1,543,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:46:44,1444214787607,2,137579,5,p,1,457,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:46:48,1444214787607,2,142086,6,p,1,416,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:46:53,1444214787607,2,145641,7,p,1,479,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:46:56,1444214787607,2,150021,8,p,1,447,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:01,1444214787607,2,155510,9,p,1,564,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:06,1444214787607,2,159189,10,p,1,466,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:10,1444214787607,2,162645,11,p,1,452,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:13,1444214787607,2,167309,12,p,1,475,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:18,1444214787607,2,171483,13,p,1,591,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:22,1444214787607,2,174465,14,p,1,523,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:25,1444214787607,2,178531,15,p,1,435,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:29,1444214787607,2,183454,16,p,1,526,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:34,1444214787607,2,188404,17,p,1,428,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:39,1444214787607,2,193777,18,p,1,452,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:44,1444214787607,2,197476,19,p,1,539,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:48,1444214787607,2,201343,20,p,1,501,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:52,1444214787607,2,206542,21,p,1,440,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:47:57,1444214787607,2,209500,22,p,1,755,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:48:00,1444214787607,2,213500,23,p,1,445,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:48:04,1444214787607,2,216332,24,p,1,439,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:48:07,1444214787607,2,220789,25,p,1,458,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:48:11,1444214787607,2,224828,26,p,1,479,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:48:16,1444214787607,2,228327,27,p,1,466,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:48:19,1444214787607,2,233183,28,p,1,450,,489.714285714,468.5,67.8892655797
SI_185,2015-10-07,12:48:24,1444214787607,2,236519,29,p,0,,,489.714285714,468.5,67.8892655797
