id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_289,2016-04-11,14:52:51,,,4,420757,1,p,1,552,,494.09375,496,103.146735246
SI_289,2016-04-11,14:52:55,,,4,423740,2,p,1,504,,494.09375,496,103.146735246
SI_289,2016-04-11,14:52:58,,,4,426855,3,p,1,513,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:01,,,4,429445,4,p,1,498,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:04,,,4,432774,5,p,1,386,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:07,,,4,435770,6,p,1,499,1,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:10,,,4,438753,7,p,1,479,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:13,,,4,441931,8,p,1,346,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:16,,,4,444712,9,p,1,475,1,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:19,,,4,448904,10,p,1,610,1,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:23,,,4,451707,11,p,1,493,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:26,,,4,454313,12,p,1,495,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:28,,,4,459216,13,p,1,483,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:33,,,4,464268,14,p,1,451,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:38,,,4,469358,15,p,1,379,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:43,,,4,472118,16,p,1,242,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:46,,,4,474795,17,p,1,537,1,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:49,,,4,478572,18,p,1,531,,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:53,,,4,483770,19,p,1,530,1,494.09375,496,103.146735246
SI_289,2016-04-11,14:53:58,,,4,487214,20,p,1,514,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:01,,,4,491898,21,p,1,456,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:06,,,4,495677,22,p,1,546,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:10,,,4,500561,23,p,1,497,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:15,,,4,503988,24,p,1,581,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:18,,,4,509016,25,p,1,476,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:23,,,4,514397,26,p,1,565,1,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:28,,,4,517745,27,p,1,887,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:32,,,4,521161,28,p,1,400,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:35,,,4,524690,29,p,1,430,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:39,,,4,527960,30,p,1,411,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:42,,,4,531770,31,p,1,493,,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:46,,,4,534396,32,p,1,552,1,494.09375,496,103.146735246
SI_289,2016-04-11,14:54:48,,,4,536522,33,p,0,,1,494.09375,496,103.146735246
