id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_101,2015-02-20,07:06:39,1424412399188,2,158342,1,1,6,8,11,10,13,14,12,,,"8,1",1,1.301
SI_101,2015-02-20,07:06:50,1424412399188,2,163153,2,2,2,16,10,,,,,,,"16,1",1,0.927
SI_101,2015-02-20,07:06:54,1424412399188,2,174158,3,3,6,4,2,3,9,16,12,,,"8,4",1,1.441
SI_101,2015-02-20,07:07:05,1424412399188,2,185592,4,4,6,8,6,3,7,11,5,,,"6,1",0,1.871
SI_101,2015-02-20,07:07:17,1424412399188,2,191852,5,5,2,11,12,,,,,,,"12,2",1,2.394
SI_101,2015-02-20,07:07:23,1424412399188,2,197310,6,6,2,10,12,,,,,,,"12,2",1,1.599
SI_101,2015-02-20,07:07:28,1424412399188,2,209009,7,7,6,1,7,11,3,10,14,,,"14,3",1,2.145
SI_101,2015-02-20,07:07:40,1424412399188,2,214127,8,8,2,7,4,,,,,,,"2,2",1,1.262
SI_101,2015-02-20,07:07:45,1424412399188,2,219055,9,9,2,7,9,,,,,,,"7,1",1,1.074
SI_101,2015-02-20,07:07:50,1424412399188,2,231828,10,10,6,8,9,6,13,1,12,,,"9,2",1,3.219
SI_101,2015-02-20,07:08:03,1424412399188,2,236805,11,11,2,7,4,,,,,,,"4,2",1,1.119
SI_101,2015-02-20,07:08:08,1424412399188,2,248862,12,12,6,9,13,4,3,15,12,,,"7,1",1,2.509
