id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_103,2015-02-23,07:48:00,1424674080625,5,448854,1,p,1,361,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:07,1424674080625,5,451916,2,p,1,437,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:10,1424674080625,5,456215,3,p,1,417,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:14,1424674080625,5,459643,4,p,1,351,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:17,1424674080625,5,466701,5,p,1,484,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:24,1424674080625,5,473234,6,p,1,378,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:31,1424674080625,5,475985,7,p,1,456,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:34,1424674080625,5,480385,8,p,1,339,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:38,1424674080625,5,483633,9,p,1,383,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:41,1424674080625,5,486069,10,p,1,377,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:44,1424674080625,5,489419,11,p,1,344,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:47,1424674080625,5,492101,12,p,1,334,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:50,1424674080625,5,494485,13,p,1,350,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:52,1424674080625,5,499285,14,p,1,389,,385.714285714,377.5,46.4516764149
SI_103,2015-02-23,07:48:57,1424674080625,5,503078,15,p,0,,1,385.714285714,377.5,46.4516764149
