id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_116,2015-03-13,16:26:27,1426260387980,1,18348,1,1,7,3,9,14,11,10,8,15,,"11,7",1,1.78
SI_116,2015-03-13,16:26:40,1426260387980,1,33945,2,2,7,16,13,15,3,2,4,5,,"15,3",1,4.697
SI_116,2015-03-13,16:26:56,1426260387980,1,46389,3,3,7,12,15,10,7,13,4,5,,"12,1",1,1.535
SI_116,2015-03-13,16:27:08,1426260387980,1,58814,4,4,7,6,3,7,12,10,11,14,,"13,6",1,1.515
SI_116,2015-03-13,16:27:21,1426260387980,1,72367,5,5,7,1,15,16,9,14,6,3,,"15,4",1,2.663
SI_116,2015-03-13,16:27:34,1426260387980,1,87525,6,6,7,10,1,2,11,13,4,6,,"11,4",1,4.24
SI_116,2015-03-13,16:27:49,1426260387980,1,99588,7,7,7,10,14,6,5,13,2,3,,"16,2",1,1.16
SI_116,2015-03-13,16:28:01,1426260387980,1,111936,8,8,7,5,12,7,2,11,3,6,,"5,1",1,1.451
SI_116,2015-03-13,16:28:14,1426260387980,1,124190,9,9,7,14,7,5,3,2,13,15,,"16,6",1,1.358
SI_116,2015-03-13,16:28:26,1426260387980,1,137574,10,10,7,8,13,6,3,11,7,10,,"14,2",1,2.488
