id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_287,2016-05-20,20:53:41,,,3,302889,1,p,1,553,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:53:46,,,3,307904,2,p,1,453,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:53:51,,,3,310522,3,p,1,589,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:53:53,,,3,314527,4,p,1,453,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:53:57,,,3,319625,5,p,1,474,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:02,,,3,324260,6,p,1,1158,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:07,,,3,329144,7,p,1,452,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:12,,,3,334184,8,p,1,505,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:17,,,3,338089,9,p,1,1473,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:21,,,3,341397,10,p,1,571,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:24,,,3,345550,11,p,1,974,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:28,,,3,350944,12,p,1,494,1,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:34,,,3,354063,13,p,1,974,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:37,,,3,357718,14,p,1,438,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:41,,,3,362458,15,p,1,896,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:45,,,3,367554,16,p,1,455,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:50,,,3,371295,17,p,1,1338,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:54,,,3,373824,18,p,1,515,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:54:57,,,3,378181,19,p,1,453,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:01,,,3,383637,20,p,1,1178,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:06,,,3,388712,21,p,1,838,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:12,,,3,392508,22,p,1,550,1,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:15,,,3,397155,23,p,1,448,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:20,,,3,401790,24,p,1,521,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:25,,,3,406524,25,p,1,543,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:29,,,3,409846,26,p,1,525,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:33,,,3,413680,27,p,1,1453,,713.851851852,543,338.271250251
Sl_287,2016-05-20,20:55:37,,,3,418725,28,p,0,,,713.851851852,543,338.271250251
