id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_130,2015-04-16,12:28:25,1429180105446,3,288646,1,1,7,3,16,2,8,10,12,9,,"2,3",0,1.529
SI_130,2015-04-16,12:28:37,1429180105446,3,300860,2,2,7,11,10,8,9,2,6,14,,"16,5",1,1.262
SI_130,2015-04-16,12:28:50,1429180105446,3,313861,3,3,7,1,10,14,11,4,5,9,,"12,1",1,2.043
SI_130,2015-04-16,12:29:03,1429180105446,3,327098,4,4,7,16,1,10,9,3,5,11,,"5,6",0,2.311
SI_130,2015-04-16,12:29:16,1429180105446,3,340248,5,5,7,5,7,8,9,2,10,16,,"9,7",1,2.189
SI_130,2015-04-16,12:29:29,1429180105446,3,352655,6,6,7,3,1,4,14,7,12,8,,"14,4",0,1.429
SI_130,2015-04-16,12:29:41,1429180105446,3,364882,7,7,7,13,4,2,14,1,12,11,,"4,2",1,1.264
SI_130,2015-04-16,12:29:54,1429180105446,3,377407,8,8,7,4,10,3,14,8,2,6,,"10,6",0,1.543
SI_130,2015-04-16,12:30:06,1429180105446,3,389780,9,9,7,7,11,3,1,12,10,8,,"7,1",1,1.381
SI_130,2015-04-16,12:30:19,1429180105446,3,402608,10,10,7,7,5,16,10,14,1,12,,"5,5",0,1.884
