id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_102,2015-02-20,08:38:53,1424417933639,3,289267,1,1,7,5,8,6,12,1,11,14,,"6,3",1,1.756
SI_102,2015-02-20,08:39:06,1424417933639,3,304249,2,2,7,3,10,16,4,5,11,13,,"4,4",1,4.135
SI_102,2015-02-20,08:39:21,1424417933639,3,316398,3,3,7,3,14,4,10,13,6,11,,"11,4",1,1.288
SI_102,2015-02-20,08:39:33,1424417933639,3,328381,4,4,7,9,13,6,4,1,5,2,,"2,7",1,1.144
SI_102,2015-02-20,08:39:45,1424417933639,3,340514,5,5,7,12,4,6,1,11,16,9,,"5,2",1,1.29
SI_102,2015-02-20,08:39:57,1424417933639,3,353794,6,6,7,6,2,14,15,5,7,9,,"10,3",1,2.44
SI_102,2015-02-20,08:40:10,1424417933639,3,367964,7,7,7,12,15,1,16,3,5,13,,"12,4",1,3.33
SI_102,2015-02-20,08:40:24,1424417933639,3,380298,8,8,7,9,6,8,10,11,4,3,,"9,1",1,1.495
SI_102,2015-02-20,08:40:37,1424417933639,3,392731,9,9,7,7,3,9,10,8,12,13,,"3,3",1,1.589
SI_102,2015-02-20,08:40:49,1424417933639,3,405329,10,10,7,3,11,2,4,15,16,8,,"12,6",0,1.757
