id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_139,2015-04-21,06:44:25,1429591465161,2,165040,1,1,7,14,12,5,8,6,3,2,,"2,7",1,4.357
SI_139,2015-04-21,06:44:40,1429591465161,2,178423,2,2,7,11,12,3,9,15,4,14,,"8,3",1,2.335
SI_139,2015-04-21,06:44:53,1429591465161,2,191397,3,3,7,11,1,16,2,6,5,4,,"13,1",1,1.923
SI_139,2015-04-21,06:45:06,1429591465161,2,204929,4,4,7,6,4,7,9,14,3,11,,"7,1",1,2.455
SI_139,2015-04-21,06:45:20,1429591465161,2,219801,5,5,7,6,1,4,12,9,2,16,,"4,3",1,3.849
SI_139,2015-04-21,06:45:35,1429591465161,2,232600,6,6,7,12,6,9,7,16,10,5,,"12,1",1,1.755
SI_139,2015-04-21,06:45:48,1429591465161,2,245802,7,7,7,5,11,15,14,13,7,6,,"9,6",1,2.163
SI_139,2015-04-21,06:46:01,1429591465161,2,258890,8,8,7,3,6,1,13,14,8,12,,"13,2",1,2.07
SI_139,2015-04-21,06:46:14,1429591465161,2,271675,9,9,7,1,11,6,8,5,2,13,,"4,2",1,1.719
SI_139,2015-04-21,06:46:27,1429591465161,2,284436,10,10,7,5,10,2,13,15,16,11,,"14,1",1,1.729
