id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_116,2015-04-09,12:31:31,1428575491544,2,152455,1,1,7,7,3,10,14,8,1,13,,"16,5",1,1.401
SI_116,2015-04-09,12:31:43,1428575491544,2,167228,2,2,7,2,3,8,4,15,12,13,,"4,5",0,3.923
SI_116,2015-04-09,12:31:58,1428575491544,2,181451,3,3,7,3,5,13,7,12,8,10,,"12,5",0,3.375
SI_116,2015-04-09,12:32:12,1428575491544,2,194702,4,4,7,4,7,3,1,10,16,5,,"11,3",1,2.401
SI_116,2015-04-09,12:32:26,1428575491544,2,209077,5,5,7,10,8,12,9,1,15,7,,"9,7",1,3.526
SI_116,2015-04-09,12:32:40,1428575491544,2,224227,6,6,7,14,13,4,9,10,5,12,,"8,4",1,4.303
SI_116,2015-04-09,12:32:55,1428575491544,2,236691,7,7,7,1,6,5,7,16,10,13,,"1,1",1,1.608
SI_116,2015-04-09,12:33:08,1428575491544,2,249475,8,8,7,4,7,15,8,12,16,10,,"8,4",1,1.937
SI_116,2015-04-09,12:33:20,1428575491544,2,261958,9,9,7,5,10,4,7,14,6,15,,"7,1",1,1.636
SI_116,2015-04-09,12:33:33,1428575491544,2,274642,10,10,7,9,15,2,16,6,5,7,,"11,3",0,1.833
