id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_134,2015-04-08,16:53:48,1428504828123,2,145122,1,1,7,10,5,16,2,12,9,15,,"5,2",1,1.675
SI_134,2015-04-08,16:54:00,1428504828123,2,157723,2,2,7,8,1,13,16,15,7,6,,"14,7",1,1.649
SI_134,2015-04-08,16:54:13,1428504828123,2,171090,3,3,7,4,1,8,12,13,3,10,,"12,6",1,2.469
SI_134,2015-04-08,16:54:26,1428504828123,2,183165,4,4,7,14,6,7,9,1,2,10,,"2,6",1,1.177
SI_134,2015-04-08,16:54:38,1428504828123,2,195888,5,5,7,11,4,5,14,3,10,13,,"11,1",1,1.795
SI_134,2015-04-08,16:54:51,1428504828123,2,207870,6,6,7,3,14,10,1,2,16,9,,"16,6",1,1.067
SI_134,2015-04-08,16:55:03,1428504828123,2,221895,7,7,7,11,1,14,5,9,7,15,,"14,3",1,3.109
SI_134,2015-04-08,16:55:17,1428504828123,2,234434,8,8,7,11,13,15,10,8,1,14,,"15,3",1,1.63
SI_134,2015-04-08,16:55:30,1428504828123,2,248738,9,9,7,8,2,13,7,11,16,6,,"16,6",0,3.4
SI_134,2015-04-08,16:55:44,1428504828123,2,261685,10,10,7,9,8,13,10,1,6,16,,"8,2",0,2.003
