id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_116,2015-04-09,09:21:12,1428564072278,1,18602,1,1,7,1,12,10,3,2,8,9,,"10,3",1,2.085
SI_116,2015-04-09,09:21:25,1428564072278,1,31452,2,2,7,11,6,12,2,5,14,10,,"3,1",1,1.997
SI_116,2015-04-09,09:21:38,1428564072278,1,44717,3,3,7,5,15,9,13,1,4,10,,"9,3",0,2.375
SI_116,2015-04-09,09:21:51,1428564072278,1,56885,4,4,7,16,15,4,11,8,7,3,,"10,6",1,1.317
SI_116,2015-04-09,09:22:03,1428564072278,1,70011,5,5,7,15,5,4,12,11,13,7,,"12,4",1,2.276
SI_116,2015-04-09,09:22:16,1428564072278,1,85010,6,6,7,13,4,14,1,15,5,6,,"7,5",1,4.151
SI_116,2015-04-09,09:22:31,1428564072278,1,100996,7,7,7,8,16,3,11,6,9,14,,"6,5",1,5.135
SI_116,2015-04-09,09:22:47,1428564072278,1,113512,8,8,7,13,15,9,6,16,3,11,,"9,3",1,1.668
SI_116,2015-04-09,09:23:00,1428564072278,1,126028,9,9,7,1,14,7,12,6,4,15,,"7,3",1,1.668
SI_116,2015-04-09,09:23:12,1428564072278,1,139052,10,10,7,1,11,4,15,12,5,10,,"5,6",0,2.176
