id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_116,2015-03-13,07:40:08,1426228808260,3,279381,1,1,7,9,15,7,10,14,1,3,,"7,3",1,2.246
SI_116,2015-03-13,07:40:21,1426228808260,3,292367,2,2,7,16,10,9,2,7,1,5,,"2,4",1,2.127
SI_116,2015-03-13,07:40:34,1426228808260,3,312754,3,3,7,4,16,7,5,3,9,13,,"16,2",0,9.487
SI_116,2015-03-13,07:40:54,1426228808260,3,325338,4,4,7,4,16,13,11,10,2,15,,"6,2",0,1.671
SI_116,2015-03-13,07:41:07,1426228808260,3,337865,5,5,7,4,8,7,10,2,14,1,,"13,4",1,1.629
SI_116,2015-03-13,07:41:19,1426228808260,3,353443,6,6,7,3,16,7,9,1,8,6,,"8,6",1,4.647
SI_116,2015-03-13,07:41:35,1426228808260,3,378440,7,7,7,10,11,16,15,6,7,13,,"13,7",0,14.137
SI_116,2015-03-13,07:42:00,1426228808260,3,392334,8,8,7,13,3,4,15,11,5,14,,"15,3",1,2.998
SI_116,2015-03-13,07:42:14,1426228808260,3,406639,9,9,7,10,8,16,5,11,2,14,,"8,2",1,3.378
SI_116,2015-03-13,07:42:28,1426228808260,3,420239,10,10,7,1,3,13,12,4,11,16,,"16,7",1,2.705
