id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_282,2016-04-08,20:32:12,,,4,423841,1,p,1,542,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:16,,,4,426441,2,p,1,583,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:19,,,4,429581,3,p,1,525,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:22,,,4,432416,4,p,1,528,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:25,,,4,435082,5,p,1,553,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:27,,,4,439767,6,p,1,520,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:32,,,4,443668,7,p,1,566,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:36,,,4,448054,8,p,1,522,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:40,,,4,451595,9,p,1,674,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:44,,,4,455354,10,p,1,542,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:48,,,4,460862,11,p,1,1531,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:53,,,4,463720,12,p,1,644,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:32:56,,,4,469128,13,p,1,1140,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:01,,,4,471857,14,p,1,503,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:04,,,4,476740,15,p,1,483,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:09,,,4,480621,16,p,1,505,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:13,,,4,484821,17,p,1,513,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:17,,,4,490161,18,p,1,549,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:22,,,4,494864,19,p,1,504,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:27,,,4,498818,20,p,1,551,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:31,,,4,502332,21,p,1,569,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:35,,,4,505473,22,p,1,856,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:38,,,4,510567,23,p,1,574,1,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:43,,,4,514184,24,p,1,629,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:46,,,4,518371,25,p,1,531,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:51,,,4,522780,26,p,1,531,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:33:55,,,4,527751,27,p,1,517,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:34:00,,,4,530529,28,p,1,599,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:34:03,,,4,533794,29,p,1,586,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:34:06,,,4,537923,30,p,1,566,,614.533333333,550,214.379575284
SI_282,2016-04-08,20:34:10,,,4,540040,31,p,0,,,614.533333333,550,214.379575284
