id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_119,2015-03-23,23:41:18,1427150478250,5,587783,1,1,7,10,14,15,7,11,1,3,,"7,4",1,3.7
SI_119,2015-03-23,23:41:32,1427150478250,5,601132,2,2,7,15,9,3,7,5,13,6,,"5,5",1,2.512
SI_119,2015-03-23,23:41:46,1427150478250,5,613650,3,3,7,13,12,16,4,5,8,7,,"5,5",1,1.681
SI_119,2015-03-23,23:41:58,1427150478250,5,626252,4,4,7,4,7,14,1,8,2,12,,"14,3",1,1.762
SI_119,2015-03-23,23:42:11,1427150478250,5,638453,5,5,7,2,7,8,15,5,14,4,,"8,3",1,1.363
SI_119,2015-03-23,23:42:23,1427150478250,5,650889,6,6,7,6,9,14,1,5,8,7,,"5,5",1,1.59
SI_119,2015-03-23,23:42:35,1427150478250,5,663588,7,7,7,16,9,3,15,2,10,12,,"1,4",1,1.852
SI_119,2015-03-23,23:42:48,1427150478250,5,676440,8,8,7,3,16,8,12,13,5,11,,"13,5",1,2.009
SI_119,2015-03-23,23:43:01,1427150478250,5,688824,9,9,7,10,11,13,7,16,2,1,,"12,7",1,1.541
SI_119,2015-03-23,23:43:13,1427150478250,5,702048,10,10,7,15,5,12,16,11,9,14,,"6,6",1,2.383
