id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_107,2015-03-02,17:32:34,1425313954261,2,145078,1,1,7,15,6,14,16,13,3,4,,"6,1",1,1.898
SI_107,2015-03-02,17:32:47,1425313954261,2,158859,2,2,7,4,14,10,7,6,16,11,,"3,2",1,2.923
SI_107,2015-03-02,17:33:00,1425313954261,2,171080,3,3,7,3,11,5,2,15,4,12,,"12,2",1,1.34
SI_107,2015-03-02,17:33:13,1425313954261,2,183332,4,4,7,10,9,5,3,6,13,14,,"13,6",1,1.397
SI_107,2015-03-02,17:33:25,1425313954261,2,196461,5,5,7,14,8,13,9,1,3,4,,"13,3",0,2.27
SI_107,2015-03-02,17:33:38,1425313954261,2,209093,6,6,7,14,13,2,6,16,7,4,,"1,1",1,1.781
SI_107,2015-03-02,17:33:51,1425313954261,2,221628,7,7,7,1,2,9,4,3,16,8,,"3,5",0,1.685
SI_107,2015-03-02,17:34:03,1425313954261,2,235507,8,8,7,10,4,3,12,13,1,2,,"10,1",1,3.024
SI_107,2015-03-02,17:34:17,1425313954261,2,256635,9,9,7,15,3,13,7,12,9,8,,"6,6",1,10.275
SI_107,2015-03-02,17:34:38,1425313954261,2,272685,10,10,7,3,9,15,6,8,12,1,,"10,1",0,5.198
