id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_268,2016-03-14,08:24:36,,,4,419906,1,p,1,395,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:24:39,,,4,424587,2,p,1,380,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:24:43,,,4,427688,3,p,1,480,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:24:46,,,4,430189,4,p,1,405,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:24:49,,,4,432991,5,p,1,315,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:24:52,,,4,435959,6,p,1,375,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:24:55,,,4,439411,7,p,1,369,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:24:58,,,4,443763,8,p,1,373,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:02,,,4,446499,9,p,1,365,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:05,,,4,450283,10,p,1,364,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:09,,,4,453102,11,p,1,403,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:12,,,4,455669,12,p,1,328,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:14,,,4,458771,13,p,1,411,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:17,,,4,462257,14,p,1,342,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:21,,,4,465240,15,p,1,412,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:24,,,4,468659,16,p,1,341,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:27,,,4,473378,17,p,1,328,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:32,,,4,476496,18,p,1,391,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:35,,,4,480848,19,p,1,851,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:40,,,4,483416,20,p,1,442,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:42,,,4,487467,21,p,1,402,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:46,,,4,490687,22,p,1,327,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:49,,,4,493820,23,p,1,361,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:53,,,4,496773,24,p,1,412,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:55,,,4,500091,25,p,1,323,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:25:59,,,4,503777,26,p,1,348,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:02,,,4,507262,27,p,1,350,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:06,,,4,511798,28,p,1,516,1,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:10,,,4,514632,29,p,1,355,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:13,,,4,518417,30,p,1,370,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:17,,,4,522002,31,p,1,411,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:21,,,4,527855,32,p,1,875,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:27,,,4,531708,33,p,1,364,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:30,,,4,535710,34,p,1,355,,407.029411765,371.5,123.526830675
SI_268,2016-03-14,08:26:34,,,4,538265,35,p,0,,,407.029411765,371.5,123.526830675
