id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_119,2015-03-24,16:26:48,1427210808265,4,402446,1,1,7,5,2,11,10,9,6,3,,"6,5",1,3.73
SI_119,2015-03-24,16:27:02,1427210808265,4,415227,2,2,7,2,1,16,6,14,9,15,,"9,6",1,1.943
SI_119,2015-03-24,16:27:15,1427210808265,4,427362,3,3,7,11,5,14,6,3,10,9,,"10,6",1,1.298
SI_119,2015-03-24,16:27:27,1427210808265,4,440730,4,4,7,10,11,2,16,1,9,6,,"13,5",1,2.529
SI_119,2015-03-24,16:27:41,1427210808265,4,454481,5,5,7,5,11,2,16,6,10,8,,"16,4",1,2.914
SI_119,2015-03-24,16:27:54,1427210808265,4,467265,6,6,7,15,14,11,3,9,8,2,,"3,2",1,1.945
SI_119,2015-03-24,16:28:07,1427210808265,4,479916,7,7,7,14,12,3,1,11,7,10,,"13,2",1,1.815
SI_119,2015-03-24,16:28:20,1427210808265,4,492634,8,8,7,10,7,1,6,3,4,5,,"7,4",1,1.88
SI_119,2015-03-24,16:28:33,1427210808265,4,505952,9,9,7,13,11,12,5,16,7,9,,"11,2",1,2.481
SI_119,2015-03-24,16:28:46,1427210808265,4,518723,10,10,7,14,4,15,6,12,3,16,,"6,4",1,1.935
