id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_116,2015-03-13,12:40:43,1426246843834,4,437438,1,1,7,11,15,14,16,8,3,10,,"8,5",1,3.5
SI_116,2015-03-13,12:40:58,1426246843834,4,452640,2,2,7,9,15,2,11,7,3,10,,"15,5",0,4.3
SI_116,2015-03-13,12:41:13,1426246843834,4,466345,3,3,7,4,8,9,15,12,2,13,,"13,7",0,2.808
SI_116,2015-03-13,12:41:27,1426246843834,4,478766,4,4,7,3,4,10,7,1,6,8,,"4,4",0,1.524
SI_116,2015-03-13,12:41:39,1426246843834,4,490960,5,5,7,8,13,5,14,6,16,15,,"16,3",1,1.302
SI_116,2015-03-13,12:41:51,1426246843834,4,503246,6,6,7,15,13,4,14,11,7,12,,"14,4",1,1.407
SI_116,2015-03-13,12:42:04,1426246843834,4,515396,7,7,7,14,5,8,15,1,3,6,,"5,2",1,1.26
SI_116,2015-03-13,12:42:16,1426246843834,4,528265,8,8,7,5,6,15,12,7,9,16,,"5,3",1,1.982
SI_116,2015-03-13,12:42:29,1426246843834,4,540719,9,9,7,10,15,1,2,4,11,3,,"11,6",0,1.572
SI_116,2015-03-13,12:42:41,1426246843834,4,553925,10,10,7,6,8,5,11,10,16,12,,"12,7",0,2.31
