id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_103,2015-02-22,22:20:55,1424640055683,5,442258,1,p,1,395,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:01,1424640055683,5,446284,2,p,1,351,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:05,1424640055683,5,451568,3,p,1,364,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:11,1424640055683,5,456351,4,p,1,382,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:15,1424640055683,5,463686,5,p,1,499,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:23,1424640055683,5,466802,6,p,1,406,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:26,1424640055683,5,472166,7,p,1,1353,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:31,1424640055683,5,479288,8,p,1,372,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:38,1424640055683,5,485187,9,p,1,387,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:44,1424640055683,5,487954,10,p,1,445,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:47,1424640055683,5,493219,11,p,1,322,,479.636363636,387,293.494896967
SI_103,2015-02-22,22:21:52,1424640055683,5,497047,12,p,0,,,479.636363636,387,293.494896967
